Epoch, Score
425, 269
426, 0
427, 156
428, 0
429, 139
430, 7
431, 0
432, 9
433, 32
434, 0
435, 3
436, 1
437, 1
438, 9
439, 16
440, 243
441, 0
442, 524
443, 0
444, 2
445, 72
446, 0
447, 1
448, 229
449, 3
450, 0
451, 4
452, 2
453, 479
454, 0
455, 3
456, 0
457, 0
458, 1
459, 0
460, 0
461, 1
462, 436
463, 4
464, 0
465, 8
466, 14
467, 1
468, 120
469, 2
470, 1
471, 13
472, 1
473, 72
474, 89
475, 226
476, 0
477, 172
478, 159
479, 3
480, 2
481, 137
482, 5
483, 1
484, 188
485, 134
486, 2
487, 1
488, 9
489, 1
490, 3
491, 2
492, 2
493, 0
494, 134
495, 0
496, 232
497, 0
498, 0
499, 0
500, 64
501, 45
502, 227
503, 416
504, 0
505, 0
506, 200
507, 130
508, 205
509, 0
510, 1
511, 277
512, 230
513, 1
514, 50
515, 2
516, 161
517, 3
518, 2
519, 128
520, 104
521, 2
522, 0
523, 59
524, 165
525, 25
526, 0
527, 0
528, 0
529, 34
530, 2
531, 0
532, 100
533, 5
534, 0
535, 40
536, 240
537, 0
538, 152
539, 513
540, 1
541, 253
542, 152
543, 48
544, 1
545, 1
546, 47
547, 53
548, 89
549, 0
550, 344
551, 183
552, 0
553, 191
554, 46
555, 1
556, 0
557, 3
558, 38
559, 88
560, 0
561, 0
562, 43
563, 3
564, 8
565, 21
566, 23
567, 1
568, 4
569, 114
570, 49
571, 0
572, 178
573, 1
574, 0
575, 401
576, 157
577, 32
578, 0
579, 177
580, 2
581, 371
582, 1
