Epoch, Score
0, 0
1, 0
2, 0
3, 3
4, 1
5, 2
6, 0
7, 0
8, 2
9, 2
10, 1
11, 1
12, 1
13, 2
14, 1
15, 0
16, 1
17, 1
18, 1
19, 5
20, 4
21, 10
22, 2
23, 3
24, 1
25, 2
26, 2
27, 0
28, 12
29, 12
30, 4
31, 0
32, 0
33, 3
34, 86
35, 0
36, 6
37, 1
38, 10
39, 0
40, 0
41, 0
42, 35
43, 91
44, 3
45, 0
46, 1
47, 0
48, 3
49, 0
50, 63
51, 47
52, 28
53, 0
54, 0
55, 114
56, 237
57, 203
58, 2
59, 2
60, 74
61, 96
62, 0
63, 2
64, 341
65, 157
66, 39
67, 0
68, 0
69, 0
70, 178
71, 0
72, 0
73, 181
74, 3
75, 2
76, 99
77, 0
78, 504
79, 870
80, 1
81, 124
82, 87
83, 15
84, 583
85, 117
86, 93
87, 0
88, 187
89, 760
90, 0
91, 434
92, 3
93, 958
94, 484
95, 152
96, 5
97, 670
98, 0
99, 69
100, 2
101, 0
102, 2
103, 0
104, 789
105, 877
106, 53
107, 9
108, 0
109, 1
110, 54
111, 199
112, 0
113, 0
114, 0
115, 0
116, 1
117, 0
118, 656
119, 1
120, 134
121, 1635
122, 135
123, 636
124, 557
125, 131
126, 0
127, 1
128, 0
129, 5
130, 79
131, 0
132, 0
133, 1
134, 321
135, 21
136, 2
137, 633
138, 0
139, 291
140, 474
141, 233
142, 200
143, 65
144, 0
145, 2
146, 0
147, 2
148, 42
149, 3
150, 2
151, 101
152, 94
153, 0
154, 3
155, 20
156, 403
157, 107
158, 12
159, 0
160, 0
161, 0
162, 71
163, 9
164, 136
165, 0
166, 196
167, 0
168, 6
169, 232
170, 137
171, 29
172, 25
173, 249
174, 0
175, 68
176, 4
177, 2
178, 0
179, 2
180, 6
181, 292
182, 1
183, 1
184, 2
185, 156
186, 12
187, 0
188, 3
189, 418
190, 4
191, 70
192, 207
193, 63
194, 6
195, 125
196, 12
197, 0
198, 112
199, 6
200, 20
201, 3
202, 0
203, 3
204, 425
205, 38
206, 14
207, 0
208, 326
209, 77
210, 37
211, 32
212, 222
213, 2
214, 2
215, 2
216, 45
217, 1
218, 0
219, 493
220, 38
221, 29
222, 46
223, 374
224, 78
225, 0
226, 2
227, 23
228, 0
229, 0
230, 0
231, 0
232, 373
233, 46
234, 0
235, 151
236, 7
237, 3
238, 1
239, 8
240, 106
241, 87
242, 207
243, 360
244, 34
245, 47
246, 25
247, 2
248, 2
249, 27
250, 0
251, 200
252, 360
253, 0
254, 290
255, 241
256, 2
257, 177
258, 4
259, 87
260, 147
261, 71
262, 82
263, 0
264, 313
265, 13
266, 99
267, 0
268, 3
269, 0
270, 1
271, 23
272, 6
273, 0
274, 1
275, 103
276, 110
277, 25
278, 31
279, 139
280, 21
281, 58
282, 0
283, 2
284, 0
285, 0
286, 20
287, 2
288, 8
289, 46
290, 3
291, 8
292, 0
293, 418
294, 0
295, 2
296, 0
297, 220
298, 125
299, 3
300, 0
301, 0
302, 24
303, 152
304, 3
305, 1
306, 7
307, 308
308, 0
309, 1
310, 1
311, 14
312, 25
313, 105
314, 0
315, 2
316, 248
317, 153
318, 0
319, 163
320, 170
321, 34
322, 185
323, 59
324, 225
325, 0
326, 211
327, 96
328, 3
329, 0
330, 2
331, 3
332, 569
333, 47
334, 301
335, 1
336, 60
337, 5
338, 4
339, 66
340, 0
341, 65
342, 3
343, 0
344, 64
345, 268
346, 25
347, 0
348, 1
349, 217
350, 0
351, 1
352, 117
353, 65
354, 0
355, 287
356, 4
357, 2
358, 0
359, 167
360, 0
361, 3
362, 2
363, 99
364, 2
365, 0
366, 1
367, 31
368, 1
369, 1
370, 0
371, 0
372, 5
373, 48
374, 4
375, 184
376, 5
377, 2
378, 0
379, 0
380, 8
381, 1
382, 0
383, 84
384, 6
385, 0
386, 70
387, 339
388, 108
389, 263
390, 280
391, 144
392, 115
393, 110
394, 46
395, 80
396, 1
397, 3
398, 4
399, 36
400, 280
401, 3
402, 176
403, 0
404, 0
405, 557
406, 16
407, 0
408, 808
409, 70
410, 16
411, 0
412, 224
413, 64
414, 97
415, 0
416, 11
417, 17
418, 1
419, 0
420, 106
421, 39
422, 35
423, 6
424, 1
