Epoch, Score
425, 1
426, 11
427, 7
428, 5
429, 1
430, 1
431, 5
432, 3
433, 4
434, 0
435, 1
436, 1
437, 1
438, 28
439, 0
440, 12
441, 6
442, 1
443, 0
444, 1
445, 1
446, 1
447, 0
448, 0
449, 0
450, 1
451, 5
452, 1
453, 5
454, 12
455, 1
456, 1
457, 1
458, 3
459, 33
460, 2
461, 13
462, 1
463, 11
464, 15
465, 18
466, 17
467, 0
468, 37
469, 0
470, 11
471, 15
472, 39
473, 0
474, 10
475, 6
476, 0
477, 0
478, 6
479, 1
480, 1
481, 1
482, 2
483, 1
484, 3
485, 1
486, 1
487, 5
488, 49
489, 2
490, 3
491, 16
492, 28
493, 1
494, 0
495, 1
496, 1
497, 1
498, 1
499, 1
500, 3
501, 0
502, 8
503, 1
504, 4
505, 8
506, 5
507, 0
508, 34
509, 1
510, 1
511, 2
512, 1
513, 33
514, 2
515, 1
516, 2
517, 20
518, 0
519, 18
520, 0
521, 25
522, 12
523, 25
524, 33
525, 0
526, 3
527, 3
528, 49
529, 22
530, 2
531, 4
532, 46
533, 3
534, 15
535, 0
536, 0
537, 33
538, 2
539, 1
540, 1
541, 1
542, 1
543, 1
544, 9
545, 1
546, 0
547, 41
548, 8
549, 1
550, 2
551, 1
552, 47
553, 2
554, 2
555, 1
556, 18
557, 2
558, 2
559, 0
560, 11
561, 43
562, 11
563, 1
564, 2
565, 2
566, 22
567, 1
568, 6
569, 1
570, 3
571, 0
572, 1
573, 1
574, 2
575, 1
576, 18
577, 1
578, 2
579, 1
580, 16
581, 0
582, 2
583, 9
584, 0
585, 9
586, 9
587, 1
588, 1
589, 7
590, 14
591, 2
592, 5
593, 3
594, 3
595, 1
596, 6
597, 3
598, 0
599, 0
600, 18
601, 1
602, 30
603, 17
604, 1
605, 1
606, 1
607, 3
608, 6
609, 16
610, 0
611, 4
612, 12
613, 1
614, 65
615, 4
616, 14
617, 1
618, 2
619, 1
620, 0
621, 6
622, 1
623, 0
624, 15
625, 18
626, 0
627, 4
628, 27
629, 7
630, 8
631, 7
632, 1
633, 0
634, 3
635, 1
636, 1
637, 0
638, 2
639, 1
640, 8
641, 1
642, 2
643, 20
644, 0
645, 29
646, 7
647, 0
648, 1
649, 1
650, 0
651, 10
652, 0
653, 1
654, 2
655, 1
656, 2
657, 0
658, 0
659, 2
660, 17
661, 5
662, 10
663, 2
664, 0
665, 0
666, 13
667, 3
668, 10
669, 17
670, 1
671, 6
672, 10
673, 1
674, 0
675, 19
676, 2
677, 1
678, 0
679, 1
680, 1
681, 1
682, 17
683, 1
684, 2
685, 1
686, 2
687, 1
688, 12
689, 2
690, 1
691, 7
692, 0
693, 10
694, 2
695, 0
696, 1
697, 0
698, 3
699, 2
700, 1
701, 1
702, 1
703, 27
704, 28
705, 6
706, 1
707, 17
708, 16
709, 1
710, 2
711, 13
712, 0
713, 2
714, 1
715, 4
716, 6
717, 23
718, 2
719, 18
720, 2
721, 0
722, 0
723, 1
724, 1
725, 0
726, 3
727, 100
728, 3
729, 2
730, 1
731, 2
732, 1
733, 236
734, 67
735, 5
736, 2
737, 0
738, 0
739, 42
740, 0
741, 5
742, 10
743, 1
744, 3
745, 2
746, 13
747, 2
748, 0
749, 22
750, 6
751, 3
752, 0
753, 37
754, 9
755, 1
756, 34
757, 1
758, 9
759, 7
760, 21
761, 5
762, 76
763, 2
764, 0
765, 4
766, 26
767, 0
768, 1
769, 4
770, 23
771, 2
772, 1
773, 113
774, 1
775, 2
776, 19
777, 2
778, 0
779, 13
780, 45
781, 90
782, 3
783, 26
784, 2
785, 1
786, 8
787, 19
788, 65
789, 8
790, 100
791, 6
792, 7
793, 0
794, 0
795, 18
796, 0
797, 9
798, 8
799, 35
800, 14
801, 31
802, 46
803, 0
804, 0
805, 0
806, 1
807, 12
808, 1
809, 1
810, 32
811, 1
812, 22
813, 0
814, 2
815, 25
816, 2
817, 1
818, 2
819, 72
820, 4
821, 5
822, 29
823, 1
824, 5
825, 49
826, 37
827, 43
828, 22
829, 18
830, 2
831, 1
832, 9
833, 4
834, 1
835, 2
836, 99
837, 25
838, 1
839, 14
840, 9
841, 84
842, 12
843, 3
844, 10
845, 2
846, 1
847, 1
848, 15
849, 1
850, 22
851, 4
852, 26
853, 30
854, 5
855, 21
856, 0
857, 121
858, 0
859, 0
860, 64
861, 0
862, 2
863, 25
864, 2
865, 93
866, 0
867, 0
868, 69
869, 2
870, 0
871, 29
872, 11
873, 1
874, 2
875, 54
876, 0
877, 23
878, 30
879, 1
880, 1
881, 0
882, 10
883, 67
884, 1
885, 90
886, 1
887, 12
888, 1
889, 29
890, 5
891, 39
892, 0
893, 38
894, 60
895, 2
896, 1
897, 24
898, 0
899, 2
900, 3
901, 1
902, 0
903, 2
904, 44
905, 7
906, 1
907, 21
908, 0
909, 88
910, 0
911, 3
912, 0
913, 3
914, 31
915, 8
916, 26
917, 0
918, 3
919, 0
920, 7
921, 9
922, 1
923, 20
924, 0
925, 4
926, 39
927, 2
928, 4
929, 0
930, 2
931, 16
932, 50
933, 1
934, 1
935, 2
936, 119
937, 1
938, 1
939, 2
940, 62
941, 16
942, 1
943, 3
944, 48
945, 3
946, 2
947, 2
948, 4
949, 115
950, 83
951, 1
952, 54
953, 1
954, 25
955, 1
956, 73
957, 1
958, 1
959, 2
960, 1
961, 21
962, 0
963, 22
964, 0
965, 0
966, 51
967, 1
968, 2
969, 6
970, 16
971, 21
972, 0
973, 20
974, 29
975, 13
976, 66
977, 1
978, 2
979, 0
980, 2
981, 84
982, 1
983, 68
984, 7
985, 1
986, 0
987, 24
988, 1
989, 35
990, 28
991, 82
992, 1
993, 3
994, 0
995, 3
996, 3
997, 0
998, 152
999, 71
