Epoch, Score
425, 65
426, 4
427, 10
428, 0
429, 3
430, 4
431, 0
432, 53
433, 43
434, 50
435, 59
436, 2
437, 3
438, 16
439, 0
440, 0
441, 22
442, 24
443, 21
444, 0
445, 1
446, 0
447, 4
448, 2
449, 34
450, 55
451, 0
452, 0
453, 0
454, 0
455, 32
456, 119
457, 15
458, 18
459, 0
460, 3
461, 7
462, 65
463, 2
464, 9
465, 37
466, 2
467, 3
468, 84
469, 0
470, 75
471, 11
472, 3
473, 3
474, 41
475, 1
476, 111
477, 22
478, 45
479, 1
480, 0
481, 1
482, 108
483, 0
484, 0
485, 26
486, 8
487, 1
488, 0
489, 25
490, 1
491, 2
492, 3
493, 0
494, 37
495, 0
496, 12
497, 0
498, 8
499, 0
500, 31
501, 7
502, 0
503, 86
504, 0
505, 20
506, 1
507, 1
508, 22
509, 0
510, 1
511, 1
512, 5
513, 34
514, 0
515, 0
516, 2
517, 1
518, 12
519, 0
520, 0
521, 0
522, 1
523, 86
524, 2
525, 3
526, 5
527, 0
528, 0
529, 1
530, 40
531, 11
532, 10
533, 6
534, 0
535, 73
536, 11
537, 4
538, 2
539, 2
540, 3
541, 0
542, 1
543, 1
544, 1
545, 9
546, 69
547, 2
548, 0
549, 78
550, 15
551, 62
552, 7
553, 0
554, 0
555, 104
556, 9
557, 2
558, 2
559, 5
560, 68
561, 94
562, 43
563, 11
564, 0
565, 0
566, 22
567, 0
568, 25
569, 51
570, 82
571, 138
572, 1
573, 74
574, 0
575, 15
576, 7
577, 0
578, 4
579, 23
580, 0
581, 31
582, 6
583, 25
584, 27
585, 1
586, 3
587, 44
588, 0
589, 9
590, 7
591, 0
592, 1
593, 101
594, 0
595, 24
596, 0
597, 105
598, 0
599, 9
600, 0
601, 1
602, 1
603, 18
604, 0
605, 150
606, 1
607, 44
608, 3
609, 58
610, 2
611, 40
612, 17
613, 4
614, 21
615, 0
616, 4
617, 0
618, 0
619, 2
620, 1
621, 6
622, 214
623, 0
624, 6
625, 7
626, 91
627, 0
628, 32
629, 41
630, 81
631, 0
632, 3
633, 13
634, 0
635, 12
636, 24
637, 4
638, 49
639, 0
640, 2
641, 65
642, 3
643, 92
644, 116
645, 1
646, 44
647, 0
648, 1
649, 0
650, 0
651, 0
652, 0
653, 5
654, 16
655, 30
656, 0
657, 2
658, 2
659, 8
660, 0
661, 0
662, 70
663, 0
664, 48
665, 30
666, 46
667, 0
668, 0
669, 1
670, 32
671, 235
672, 82
673, 0
674, 45
675, 13
676, 36
677, 2
678, 0
679, 0
680, 3
681, 41
682, 0
683, 2
684, 34
685, 3
686, 17
687, 13
688, 3
689, 66
690, 136
691, 35
692, 3
693, 0
694, 53
695, 9
696, 8
697, 15
698, 33
699, 4
700, 15
701, 23
702, 0
703, 1
704, 0
705, 3
706, 68
707, 0
708, 163
709, 2
710, 56
711, 32
712, 0
713, 1
714, 13
715, 0
716, 7
717, 49
718, 67
719, 0
720, 14
721, 17
722, 0
723, 79
724, 19
725, 0
726, 32
727, 2
728, 27
729, 72
730, 5
731, 3
732, 0
733, 0
734, 20
735, 4
736, 28
737, 1
738, 0
739, 0
740, 3
741, 9
742, 7
743, 3
744, 98
745, 2
746, 0
747, 0
748, 10
749, 22
750, 25
751, 1
752, 113
753, 0
754, 9
755, 18
756, 2
757, 26
758, 1
759, 31
760, 70
761, 4
762, 17
763, 3
764, 2
765, 1
766, 1
767, 0
768, 46
769, 6
770, 13
771, 98
772, 0
773, 0
774, 32
775, 3
776, 54
777, 0
778, 10
779, 21
780, 38
781, 36
782, 14
783, 33
784, 2
785, 63
786, 0
787, 9
788, 6
789, 1
790, 1
791, 17
792, 0
793, 47
794, 65
795, 0
796, 22
797, 15
798, 91
799, 23
800, 0
801, 2
802, 4
803, 157
804, 30
805, 18
806, 61
807, 5
808, 0
809, 31
810, 39
811, 0
812, 17
813, 47
814, 29
815, 1
816, 0
817, 1
818, 84
819, 2
820, 5
821, 0
822, 0
823, 52
824, 22
825, 18
826, 19
827, 86
828, 2
829, 1
830, 1
831, 235
832, 0
833, 0
834, 5
835, 0
836, 0
837, 35
838, 0
839, 13
840, 1
841, 0
842, 63
843, 69
844, 4
845, 34
846, 0
847, 21
848, 19
849, 1
850, 2
851, 70
852, 7
853, 47
854, 0
855, 3
856, 93
857, 0
858, 6
859, 0
860, 11
861, 82
862, 36
863, 1
864, 0
865, 0
866, 15
867, 1
868, 1
869, 0
870, 31
871, 0
872, 0
873, 38
874, 0
875, 8
876, 4
877, 61
878, 29
879, 0
880, 0
881, 75
882, 4
883, 0
884, 0
885, 19
886, 38
887, 0
888, 0
889, 2
890, 4
891, 0
892, 31
893, 1
894, 0
895, 0
896, 0
897, 35
898, 13
899, 1
900, 0
901, 0
902, 47
903, 0
904, 0
905, 0
906, 158
907, 6
908, 0
909, 9
910, 0
911, 46
912, 5
913, 1
914, 44
915, 175
916, 0
917, 0
918, 4
919, 45
920, 22
921, 0
922, 9
923, 0
924, 14
925, 8
926, 3
927, 21
928, 33
929, 0
930, 4
931, 17
932, 20
933, 21
934, 3
935, 6
936, 1
937, 0
938, 21
939, 0
940, 2
941, 1
942, 6
943, 6
944, 41
945, 21
946, 5
947, 53
948, 68
949, 2
950, 6
951, 42
952, 0
953, 0
954, 0
955, 0
956, 0
957, 18
958, 18
959, 1
960, 1
961, 30
962, 48
963, 83
964, 0
965, 73
966, 2
967, 0
968, 10
969, 33
970, 5
971, 16
972, 0
973, 4
974, 205
975, 35
976, 149
977, 1
978, 1
979, 43
980, 3
981, 9
982, 4
983, 20
984, 0
985, 1
986, 0
987, 0
988, 1
989, 0
990, 5
991, 2
992, 12
993, 0
994, 2
995, 0
996, 0
997, 47
998, 4
999, 1
