Epoch, Score
425, 213
426, 0
427, 28
428, 33
429, 0
430, 2
431, 21
432, 1
433, 61
434, 1
435, 21
436, 12
437, 0
438, 0
439, 29
440, 1
441, 7
442, 0
443, 1
444, 0
445, 94
446, 1
447, 20
448, 43
449, 39
450, 0
451, 0
452, 0
453, 14
454, 3
455, 0
456, 0
457, 0
458, 64
459, 0
460, 0
461, 2
462, 0
463, 0
464, 0
465, 0
466, 0
467, 5
468, 0
469, 1
470, 0
471, 0
472, 2
473, 67
474, 0
475, 10
476, 0
477, 75
478, 21
479, 0
480, 25
481, 79
482, 13
483, 195
484, 6
485, 0
486, 143
487, 52
488, 36
489, 35
490, 14
491, 59
492, 7
493, 16
494, 10
495, 0
496, 0
497, 1
498, 1
499, 4
500, 4
501, 59
502, 22
503, 0
504, 0
505, 0
506, 72
507, 1
508, 62
509, 1
510, 1
511, 1
512, 12
513, 0
514, 0
515, 1
516, 1
517, 6
518, 0
519, 1
520, 0
521, 36
522, 25
523, 23
524, 42
525, 93
526, 1
527, 23
528, 2
529, 0
530, 37
531, 81
532, 69
533, 44
534, 157
535, 46
536, 30
537, 1
538, 34
539, 14
540, 20
541, 86
542, 89
543, 0
544, 0
545, 0
546, 7
547, 0
548, 2
549, 76
550, 18
551, 72
552, 8
553, 21
554, 1
555, 4
556, 4
557, 1
558, 1
559, 0
560, 8
561, 2
562, 0
563, 1
564, 3
565, 5
566, 0
567, 23
568, 1
569, 19
570, 0
571, 8
572, 52
573, 28
574, 10
575, 2
576, 124
577, 40
578, 1
579, 5
580, 2
581, 80
582, 0
583, 0
584, 0
585, 5
586, 0
587, 18
588, 51
589, 36
590, 1
591, 0
592, 63
593, 0
594, 91
595, 3
596, 40
597, 95
598, 17
599, 6
600, 0
601, 0
602, 2
603, 49
604, 0
605, 0
606, 65
607, 0
608, 9
609, 3
610, 27
611, 9
612, 0
613, 29
614, 269
615, 35
616, 0
617, 18
618, 0
619, 0
620, 14
621, 1
622, 53
623, 2
624, 41
625, 1
626, 74
627, 0
628, 15
629, 159
630, 135
631, 1
632, 59
633, 0
634, 0
635, 103
636, 21
637, 38
638, 40
639, 2
640, 54
641, 3
642, 1
643, 1
644, 5
645, 2
646, 35
647, 0
648, 143
649, 0
650, 14
651, 1
652, 0
653, 4
654, 57
655, 12
656, 2
657, 72
658, 3
659, 139
660, 10
661, 1
662, 3
663, 4
664, 42
665, 5
666, 0
667, 96
668, 94
669, 0
670, 3
671, 0
672, 3
673, 137
674, 10
675, 73
676, 2
677, 0
678, 1
679, 3
680, 86
681, 45
682, 30
683, 36
684, 23
685, 0
686, 20
687, 34
688, 27
689, 0
690, 4
691, 120
692, 24
693, 13
694, 38
695, 1
696, 6
697, 0
698, 97
699, 84
700, 39
701, 68
702, 3
703, 4
704, 6
705, 16
706, 1
707, 1
708, 2
709, 2
710, 2
711, 0
712, 0
713, 0
714, 0
715, 1
716, 59
717, 193
718, 50
719, 4
720, 0
721, 1
722, 1
723, 16
724, 23
725, 0
726, 58
727, 44
728, 1
729, 91
730, 102
731, 10
732, 31
733, 110
734, 0
735, 43
736, 2
737, 8
738, 4
739, 98
740, 0
741, 1
742, 0
743, 0
744, 0
745, 196
746, 0
747, 0
748, 0
749, 28
750, 17
751, 0
752, 47
753, 5
754, 0
755, 2
756, 1
757, 1
758, 11
759, 9
760, 3
761, 101
762, 144
763, 0
764, 0
765, 0
766, 2
767, 0
768, 12
769, 107
770, 0
771, 13
772, 1
773, 0
774, 122
775, 2
776, 0
777, 4
778, 41
779, 4
780, 2
781, 2
782, 61
783, 28
784, 3
785, 10
786, 0
787, 0
788, 125
789, 1
790, 0
791, 5
792, 15
793, 4
794, 110
795, 0
796, 12
797, 4
798, 0
799, 17
800, 36
801, 1
802, 30
803, 34
804, 43
805, 1
806, 31
807, 173
808, 45
809, 51
810, 0
811, 0
812, 1
813, 0
814, 0
815, 1
816, 0
817, 2
818, 2
819, 0
820, 34
821, 1
822, 5
823, 5
824, 0
825, 25
826, 29
827, 0
828, 0
829, 15
830, 0
831, 72
832, 0
833, 64
834, 1
835, 216
836, 29
837, 0
838, 0
839, 36
840, 80
841, 189
842, 6
843, 0
844, 0
845, 0
846, 0
847, 12
848, 23
849, 69
850, 1
851, 0
852, 10
853, 0
854, 291
855, 0
856, 1
857, 0
858, 0
859, 1
860, 1
861, 1
862, 0
863, 0
864, 0
865, 0
866, 54
867, 120
868, 17
869, 2
870, 1
871, 55
872, 0
873, 1
874, 184
875, 0
876, 2
877, 1
878, 0
879, 27
880, 2
881, 14
882, 57
883, 0
884, 1
885, 0
886, 81
887, 0
888, 177
889, 310
890, 0
891, 60
892, 45
893, 17
894, 57
895, 14
896, 0
897, 6
898, 115
899, 11
900, 0
901, 5
902, 3
903, 0
904, 5
905, 25
906, 32
907, 2
908, 2
909, 0
910, 45
911, 27
912, 0
913, 3
914, 0
915, 2
916, 0
917, 8
918, 5
919, 0
920, 1
921, 0
922, 0
923, 39
924, 0
925, 4
926, 15
927, 1
928, 34
929, 35
930, 40
931, 27
932, 34
933, 0
934, 0
935, 0
936, 1
937, 9
938, 4
939, 2
940, 29
941, 75
942, 1
943, 5
944, 1
945, 83
946, 0
947, 1
948, 0
949, 124
950, 26
951, 65
952, 0
953, 54
954, 0
955, 16
956, 1
957, 0
958, 2
959, 8
960, 0
961, 12
962, 87
963, 43
964, 56
965, 25
966, 104
967, 2
968, 118
969, 21
970, 0
971, 7
972, 2
973, 5
974, 1
975, 3
976, 0
977, 115
978, 31
979, 112
980, 12
981, 0
982, 20
983, 0
984, 49
985, 0
986, 0
987, 0
988, 178
989, 6
990, 0
991, 0
992, 42
993, 6
994, 161
995, 27
996, 11
997, 1
998, 52
999, 2
