Epoch, Score
0, 0
1, 0
2, 0
3, 0
4, 0
5, 2
6, 0
7, 1
8, 2
9, 3
10, 1
11, 3
12, 10
13, 6
14, 0
15, 3
16, 2
17, 1
18, 2
19, 1
20, 4
21, 1
22, 3
23, 1
24, 6
25, 1
26, 9
27, 2
28, 1
29, 6
30, 3
31, 7
32, 2
33, 1
34, 3
35, 1
36, 5
37, 52
38, 49
39, 0
40, 22
41, 39
42, 41
43, 2
44, 14
45, 4
46, 19
47, 5
48, 2
49, 2
50, 1
51, 79
52, 40
53, 3
54, 0
55, 3
56, 18
57, 0
58, 2
59, 10
60, 3
61, 14
62, 3
63, 56
64, 81
65, 0
66, 1
67, 0
68, 21
69, 2
70, 16
71, 10
72, 207
73, 7
74, 11
75, 0
76, 40
77, 0
78, 41
79, 35
80, 12
81, 0
82, 0
83, 44
84, 0
85, 1
86, 32
87, 9
88, 0
89, 22
90, 0
91, 4
92, 0
93, 2
94, 86
95, 14
96, 16
97, 0
98, 52
99, 1
100, 1
101, 0
102, 1
103, 35
104, 25
105, 13
106, 0
107, 1
108, 0
109, 0
110, 17
111, 0
112, 3
113, 41
114, 0
115, 0
116, 3
117, 10
118, 0
119, 16
120, 151
121, 0
122, 0
123, 2
124, 0
125, 16
126, 0
127, 1
128, 0
129, 19
130, 1
131, 1
132, 0
133, 0
134, 0
135, 0
136, 316
137, 45
138, 6
139, 0
140, 45
141, 1
142, 80
143, 53
144, 1
145, 0
146, 53
147, 3
148, 9
149, 0
150, 0
151, 5
152, 3
153, 0
154, 1
155, 0
156, 62
157, 48
158, 44
159, 143
160, 41
161, 83
162, 0
163, 96
164, 0
165, 1
166, 0
167, 144
168, 0
169, 27
170, 155
171, 32
172, 56
173, 27
174, 36
175, 99
176, 7
177, 2
178, 0
179, 0
180, 3
181, 0
182, 2
183, 0
184, 0
185, 104
186, 3
187, 1
188, 3
189, 119
190, 0
191, 170
192, 59
193, 0
194, 165
195, 4
196, 0
197, 107
198, 0
199, 1
200, 12
201, 243
202, 25
203, 92
204, 0
205, 62
206, 29
207, 0
208, 26
209, 4
210, 0
211, 0
212, 1
213, 139
214, 5
215, 4
216, 2
217, 14
218, 0
219, 132
220, 0
221, 1
222, 0
223, 2
224, 40
225, 0
226, 15
227, 1
228, 1
229, 0
230, 31
231, 0
232, 96
233, 177
234, 0
235, 45
236, 0
237, 308
238, 117
239, 0
240, 43
241, 0
242, 78
243, 100
244, 111
245, 156
246, 83
247, 140
248, 1
249, 26
250, 0
251, 3
252, 0
253, 257
254, 4
255, 20
256, 0
257, 83
258, 433
259, 2
260, 0
261, 3
262, 46
263, 22
264, 10
265, 4
266, 3
267, 0
268, 53
269, 147
270, 24
271, 0
272, 1
273, 0
274, 0
275, 56
276, 0
277, 125
278, 2
279, 29
280, 238
281, 6
282, 0
283, 1
284, 0
285, 1
286, 97
287, 189
288, 63
289, 233
290, 0
291, 5
292, 147
293, 172
294, 84
295, 0
296, 45
297, 89
298, 3
299, 51
300, 6
301, 0
302, 0
303, 261
304, 85
305, 5
306, 5
307, 56
308, 5
309, 77
310, 0
311, 6
312, 143
313, 5
314, 298
315, 58
316, 1
317, 215
318, 339
319, 2
320, 71
321, 54
322, 168
323, 4
324, 2
325, 127
326, 4
327, 54
328, 0
329, 90
330, 19
331, 131
332, 0
333, 4
334, 13
335, 31
336, 159
337, 329
338, 50
339, 0
340, 58
341, 0
342, 16
343, 0
344, 1
345, 62
346, 2
347, 0
348, 14
349, 453
350, 6
351, 9
352, 2
353, 0
354, 0
355, 0
356, 72
357, 114
358, 0
359, 0
360, 44
361, 61
362, 0
363, 0
364, 72
365, 1
366, 12
367, 1
368, 68
369, 107
370, 113
371, 251
372, 16
373, 6
374, 22
375, 3
376, 19
377, 0
378, 240
379, 0
380, 0
381, 11
382, 2
383, 0
384, 180
385, 32
386, 0
387, 98
388, 0
389, 102
390, 23
391, 0
392, 0
393, 83
394, 0
395, 63
396, 1
397, 50
398, 0
399, 0
400, 0
401, 40
402, 193
403, 138
404, 8
405, 2
406, 390
407, 0
408, 1
409, 385
410, 1
411, 0
412, 1
413, 0
414, 56
415, 80
416, 0
417, 35
418, 182
419, 237
420, 2
421, 191
422, 0
423, 343
424, 1
