Epoch, Score
0, 0
1, 0
2, 0
3, 0
4, 1
5, 1
6, 0
7, 0
8, 1
9, 2
10, 1
11, 0
12, 1
13, 2
14, 1
15, 1
16, 1
17, 1
18, 6
19, 2
20, 3
21, 2
22, 2
23, 0
24, 4
25, 3
26, 1
27, 0
28, 11
29, 0
30, 0
31, 2
32, 2
33, 1
34, 4
35, 1
36, 1
37, 0
38, 0
39, 0
40, 1
41, 2
42, 2
43, 0
44, 0
45, 0
46, 0
47, 1
48, 3
49, 29
50, 8
51, 17
52, 3
53, 13
54, 1
55, 2
56, 0
57, 0
58, 2
59, 0
60, 1
61, 0
62, 13
63, 1
64, 6
65, 0
66, 55
67, 27
68, 59
69, 3
70, 0
71, 5
72, 0
73, 62
74, 0
75, 0
76, 3
77, 15
78, 1
79, 0
80, 1
81, 0
82, 0
83, 9
84, 0
85, 1
86, 0
87, 1
88, 2
89, 3
90, 2
91, 16
92, 110
93, 0
94, 0
95, 2
96, 33
97, 22
98, 6
99, 223
100, 35
101, 75
102, 89
103, 0
104, 2
105, 1
106, 10
107, 2
108, 0
109, 0
110, 0
111, 1
112, 0
113, 1
114, 0
115, 0
116, 0
117, 1
118, 1
119, 2
120, 15
121, 2
122, 6
123, 0
124, 20
125, 0
126, 7
127, 0
128, 0
129, 7
130, 9
131, 1
132, 7
133, 1
134, 2
135, 0
136, 0
137, 0
138, 1
139, 1
140, 2
141, 39
142, 40
143, 14
144, 9
145, 43
146, 0
147, 0
148, 1
149, 0
150, 8
151, 46
152, 1
153, 26
154, 0
155, 0
156, 0
157, 7
158, 15
159, 35
160, 50
161, 1
162, 21
163, 46
164, 1
165, 57
166, 0
167, 0
168, 1
169, 2
170, 63
171, 7
172, 117
173, 0
174, 441
175, 5
176, 98
177, 54
178, 56
179, 9
180, 44
181, 18
182, 24
183, 178
184, 0
185, 18
186, 84
187, 1
188, 6
189, 2
190, 2
191, 5
192, 44
193, 24
194, 1
195, 14
196, 0
197, 12
198, 14
199, 4
200, 1
201, 25
202, 0
203, 0
204, 16
205, 73
206, 24
207, 0
208, 4
209, 0
210, 1
211, 14
212, 0
213, 43
214, 15
215, 0
216, 57
217, 0
218, 22
219, 0
220, 2
221, 8
222, 7
223, 8
224, 71
225, 5
226, 0
227, 22
228, 241
229, 0
230, 56
231, 0
232, 0
233, 0
234, 227
235, 162
236, 0
237, 0
238, 278
239, 0
240, 0
241, 1
242, 5
243, 0
244, 0
245, 0
246, 23
247, 1
248, 5
249, 183
250, 2
251, 3
252, 48
253, 1
254, 266
255, 12
256, 0
257, 3
258, 0
259, 2
260, 30
261, 7
262, 0
263, 0
264, 49
265, 0
266, 0
267, 1
268, 0
269, 1
270, 5
271, 118
272, 82
273, 24
274, 67
275, 0
276, 0
277, 1
278, 0
279, 115
280, 82
281, 1
282, 9
283, 31
284, 195
285, 1
286, 0
287, 0
288, 43
289, 104
290, 4
291, 133
292, 0
293, 116
294, 1
295, 2
296, 0
297, 16
298, 172
299, 1
300, 6
301, 16
302, 66
303, 11
304, 15
305, 3
306, 0
307, 210
308, 5
309, 1
310, 0
311, 20
312, 21
313, 204
314, 144
315, 0
316, 108
317, 5
318, 25
319, 0
320, 4
321, 1
322, 0
323, 70
324, 10
325, 62
326, 1
327, 20
328, 109
329, 1
330, 6
331, 0
332, 20
333, 182
334, 239
335, 80
336, 90
337, 0
338, 50
339, 0
340, 28
341, 48
342, 1
343, 0
344, 0
345, 169
346, 3
347, 0
348, 1
349, 0
350, 34
351, 4
352, 21
353, 240
354, 137
355, 0
356, 1
357, 68
358, 1
359, 1
360, 20
361, 33
362, 47
363, 0
364, 1
365, 4
366, 24
367, 40
368, 4
369, 70
370, 0
371, 306
372, 45
373, 50
374, 2
375, 10
376, 0
377, 2
378, 7
379, 54
380, 90
381, 81
382, 0
383, 1
384, 31
385, 0
386, 0
387, 0
388, 46
389, 2
390, 53
391, 42
392, 2
393, 1
394, 355
395, 0
396, 419
397, 8
398, 136
399, 0
400, 32
401, 1
402, 142
403, 2
404, 0
405, 272
406, 38
407, 5
408, 182
409, 65
410, 0
411, 0
412, 224
413, 18
414, 1
415, 142
416, 84
417, 1
418, 0
419, 1
420, 0
421, 37
422, 231
423, 119
424, 31
