Epoch, Score
0, 0
1, 0
2, 0
3, 2
4, 0
5, 1
6, 1
7, 2
8, 1
9, 1
10, 0
11, 1
12, 0
13, 2
14, 2
15, 2
16, 3
17, 0
18, 2
19, 1
20, 3
21, 4
22, 2
23, 2
24, 4
25, 0
26, 1
27, 2
28, 0
29, 1
30, 0
31, 4
32, 2
33, 0
34, 12
35, 2
36, 0
37, 10
38, 5
39, 0
40, 1
41, 1
42, 2
43, 3
44, 1
45, 3
46, 32
47, 1
48, 1
49, 2
50, 1
51, 17
52, 0
53, 15
54, 9
55, 3
56, 2
57, 1
58, 2
59, 45
60, 0
61, 55
62, 3
63, 1
64, 0
65, 3
66, 0
67, 0
68, 25
69, 5
70, 0
71, 38
72, 0
73, 0
74, 1
75, 8
76, 3
77, 0
78, 8
79, 4
80, 21
81, 0
82, 65
83, 58
84, 19
85, 0
86, 2
87, 151
88, 2
89, 0
90, 0
91, 27
92, 46
93, 64
94, 1
95, 57
96, 2
97, 1
98, 0
99, 0
100, 93
101, 1
102, 233
103, 3
104, 0
105, 37
106, 41
107, 6
108, 47
109, 5
110, 1
111, 157
112, 2
113, 378
114, 126
115, 0
116, 36
117, 94
118, 304
119, 0
120, 36
121, 0
122, 583
123, 6
124, 298
125, 126
126, 1
127, 6
128, 0
129, 2
130, 397
131, 22
132, 438
133, 140
134, 6
135, 0
136, 0
137, 172
138, 1
139, 0
140, 57
141, 3
142, 93
143, 198
144, 0
145, 0
146, 68
147, 0
148, 0
149, 58
150, 26
151, 0
152, 337
153, 6
154, 1009
155, 0
156, 29
157, 0
158, 74
159, 1
160, 0
161, 3
162, 0
163, 0
164, 0
165, 5
166, 431
167, 0
168, 110
169, 10
170, 5
171, 71
172, 86
173, 12
174, 0
175, 98
176, 1
177, 415
178, 159
179, 103
180, 1
181, 16
182, 2
183, 142
184, 897
185, 2
186, 0
187, 0
188, 1
189, 0
190, 1
191, 0
192, 532
193, 54
194, 0
195, 111
196, 99
197, 110
198, 93
199, 1
200, 98
201, 1
202, 26
203, 1
204, 0
205, 0
206, 80
207, 0
208, 1
209, 41
210, 1
211, 143
212, 138
213, 2
214, 0
215, 0
216, 1
217, 0
218, 0
219, 2
220, 50
221, 60
222, 7
223, 0
224, 107
225, 144
226, 0
227, 1
228, 2
229, 3
230, 0
231, 1
232, 0
233, 128
234, 0
235, 0
236, 0
237, 4
238, 0
239, 5
240, 254
241, 96
242, 1
243, 1
244, 5
245, 0
246, 169
247, 10
248, 0
249, 133
250, 5
251, 0
252, 68
253, 62
254, 11
255, 71
256, 3
257, 0
258, 0
259, 23
260, 176
261, 1
262, 72
263, 135
264, 1
265, 0
266, 418
267, 84
268, 165
269, 156
270, 0
271, 1
272, 447
273, 18
274, 191
275, 42
276, 204
277, 0
278, 0
279, 218
280, 1
281, 9
282, 0
283, 27
284, 159
285, 149
286, 163
287, 0
288, 231
289, 3
290, 127
291, 67
292, 4
293, 1
294, 45
295, 0
296, 0
297, 95
298, 1
299, 6
300, 0
301, 0
302, 2
303, 157
304, 1
305, 3
306, 2
307, 2
308, 328
309, 2
310, 6
311, 0
312, 2
313, 75
314, 0
315, 121
316, 12
317, 197
318, 30
319, 131
320, 123
321, 6
322, 191
323, 26
324, 0
325, 7
326, 1
327, 83
328, 0
329, 0
330, 1
331, 0
332, 168
333, 206
334, 431
335, 357
336, 0
337, 112
338, 95
339, 92
340, 79
341, 148
342, 252
343, 325
344, 117
345, 108
346, 45
347, 17
348, 1
349, 102
350, 0
351, 160
352, 235
353, 200
354, 34
355, 1
356, 1
357, 0
358, 0
359, 428
360, 69
361, 0
362, 186
363, 0
364, 3
365, 0
366, 389
367, 0
368, 301
369, 2
370, 63
371, 118
372, 98
373, 0
374, 41
375, 259
376, 113
377, 0
378, 436
379, 0
380, 4
381, 135
382, 1
383, 0
384, 0
385, 69
386, 1
387, 484
388, 0
389, 244
390, 249
391, 48
392, 0
393, 50
394, 748
395, 1
396, 69
397, 0
398, 17
399, 13
400, 30
401, 3
402, 8
403, 2
404, 202
405, 3
406, 0
407, 5
408, 14
409, 494
410, 122
411, 246
412, 126
413, 562
414, 16
415, 276
416, 22
417, 224
418, 43
419, 0
420, 106
421, 109
422, 24
423, 3
424, 77
425, 31
426, 220
427, 22
428, 67
429, 0
430, 618
431, 4
432, 1
433, 41
434, 95
435, 0
436, 1
437, 1
438, 320
439, 0
440, 20
441, 0
442, 0
443, 2
444, 0
445, 164
446, 4
447, 4
448, 184
449, 0
450, 28
451, 1
452, 1
453, 158
454, 3
455, 103
456, 0
457, 6
458, 3
459, 3
460, 0
461, 50
462, 18
463, 0
464, 13
465, 80
466, 1
467, 310
468, 0
469, 114
470, 24
471, 2
472, 115
473, 286
474, 1
475, 129
476, 0
477, 0
478, 0
479, 140
480, 0
481, 1
482, 0
483, 0
484, 46
485, 175
486, 202
487, 685
488, 44
489, 106
490, 160
491, 2
492, 2
493, 21
494, 62
495, 27
496, 0
497, 5
498, 0
