Epoch, Score
425, 17
426, 17
427, 103
428, 1
429, 9
430, 41
431, 0
432, 34
433, 1
434, 40
435, 3
436, 7
437, 0
438, 44
439, 4
440, 4
441, 210
442, 0
443, 64
444, 0
445, 0
446, 2
447, 70
448, 29
449, 1
450, 0
451, 2
452, 47
453, 1
454, 47
455, 29
456, 13
457, 0
458, 5
459, 1
460, 1
461, 5
462, 2
463, 43
464, 2
465, 0
466, 0
467, 6
468, 6
469, 11
470, 1
471, 37
472, 0
473, 0
474, 0
475, 1
476, 1
477, 0
478, 2
479, 0
480, 3
481, 0
482, 8
483, 11
484, 46
485, 0
486, 6
487, 2
488, 38
489, 4
490, 2
491, 1
492, 3
493, 0
494, 2
495, 0
496, 1
497, 0
498, 1
499, 38
500, 80
501, 1
502, 0
503, 3
504, 2
505, 0
506, 0
507, 1
508, 1
509, 113
510, 26
511, 15
512, 0
513, 3
514, 27
515, 33
516, 3
517, 33
518, 5
519, 6
520, 60
521, 16
522, 0
523, 3
524, 0
525, 3
526, 4
527, 15
528, 95
529, 0
530, 12
531, 46
532, 2
533, 43
534, 0
535, 0
536, 126
537, 107
538, 0
539, 46
540, 2
541, 64
542, 1
543, 0
544, 0
545, 42
546, 0
547, 1
548, 23
549, 0
550, 1
551, 0
552, 43
553, 1
554, 0
555, 72
556, 0
557, 0
558, 0
559, 0
560, 12
561, 0
562, 0
563, 4
564, 11
565, 0
566, 60
567, 2
568, 40
569, 0
570, 17
571, 16
572, 1
573, 0
574, 62
575, 20
576, 0
577, 14
578, 18
579, 27
580, 0
581, 9
582, 2
583, 1
584, 108
585, 1
586, 1
587, 6
588, 0
589, 20
590, 2
591, 12
592, 1
593, 0
594, 76
595, 0
596, 96
597, 103
598, 83
599, 0
600, 17
601, 11
602, 1
603, 41
604, 65
605, 86
606, 0
607, 2
608, 4
609, 104
610, 2
611, 0
612, 31
613, 1
614, 12
615, 43
616, 3
617, 3
618, 3
619, 1
620, 0
621, 0
622, 0
623, 1
624, 0
625, 14
626, 1
627, 45
628, 2
629, 1
630, 89
631, 9
632, 71
633, 1
634, 13
635, 0
636, 33
637, 18
638, 2
639, 18
640, 47
641, 0
642, 8
643, 0
644, 0
645, 41
646, 7
647, 1
648, 1
649, 3
650, 1
651, 1
652, 1
653, 63
654, 1
655, 0
656, 9
657, 83
658, 4
659, 4
660, 2
661, 48
662, 108
663, 62
664, 2
665, 3
666, 2
667, 3
668, 0
669, 6
670, 1
671, 1
672, 62
673, 2
674, 54
675, 1
676, 0
677, 18
678, 2
679, 3
680, 3
681, 0
682, 1
683, 35
684, 74
685, 0
686, 2
687, 41
688, 0
689, 23
690, 8
691, 9
692, 1
693, 50
694, 28
695, 7
696, 2
697, 0
698, 10
699, 21
700, 40
701, 1
702, 3
703, 37
704, 7
705, 38
706, 0
707, 132
708, 2
709, 39
710, 24
711, 20
712, 83
713, 4
714, 14
715, 32
716, 37
717, 105
718, 56
719, 54
720, 0
721, 0
722, 0
723, 0
724, 8
725, 1
726, 3
727, 26
728, 90
729, 2
730, 10
731, 0
732, 2
733, 0
734, 0
735, 0
736, 0
737, 2
738, 2
739, 2
740, 33
741, 15
742, 2
743, 18
744, 14
745, 0
746, 71
747, 0
748, 14
749, 0
750, 69
751, 6
752, 41
753, 0
754, 79
755, 0
756, 1
757, 0
758, 1
759, 1
760, 32
761, 32
762, 0
763, 1
764, 0
765, 0
766, 1
767, 23
768, 1
769, 0
770, 1
771, 0
772, 63
773, 67
774, 16
775, 0
776, 40
777, 1
778, 27
779, 77
780, 1
781, 0
782, 30
783, 0
784, 1
785, 7
786, 0
787, 41
788, 106
789, 9
790, 32
791, 2
792, 54
793, 10
794, 5
795, 1
796, 13
797, 146
798, 22
799, 0
800, 37
801, 2
802, 1
803, 0
804, 10
805, 57
806, 44
807, 151
808, 1
809, 17
810, 10
811, 63
812, 0
813, 0
814, 0
815, 2
816, 176
817, 48
818, 1
819, 0
820, 4
821, 0
822, 0
823, 24
824, 0
825, 1
826, 27
827, 0
828, 0
829, 28
830, 63
831, 0
832, 11
833, 0
834, 35
835, 21
836, 50
837, 26
838, 30
839, 36
840, 106
841, 9
842, 111
843, 3
844, 0
845, 0
846, 1
847, 1
848, 29
849, 9
850, 1
851, 18
852, 1
853, 0
854, 0
855, 13
856, 3
857, 25
858, 0
859, 2
860, 1
861, 8
862, 15
863, 2
864, 61
865, 0
866, 6
867, 50
868, 16
869, 38
870, 3
871, 1
872, 12
873, 97
874, 0
875, 2
876, 1
877, 47
878, 1
879, 6
880, 1
881, 7
882, 0
883, 30
884, 1
885, 1
886, 7
887, 19
888, 48
889, 0
890, 2
891, 0
892, 6
893, 0
894, 19
895, 31
896, 0
897, 0
898, 14
899, 1
900, 0
901, 1
902, 43
903, 2
904, 0
905, 0
906, 41
907, 2
908, 15
909, 0
910, 38
911, 5
912, 18
913, 37
914, 61
915, 0
916, 4
917, 5
918, 1
919, 1
920, 5
921, 6
922, 0
923, 20
924, 72
925, 3
926, 0
927, 0
928, 7
929, 86
930, 20
931, 89
932, 3
933, 1
934, 0
935, 42
936, 125
937, 136
938, 37
939, 31
940, 15
941, 12
942, 0
943, 3
944, 8
945, 8
946, 35
947, 14
948, 27
949, 7
950, 4
951, 40
952, 12
953, 0
954, 25
955, 12
956, 34
957, 21
958, 38
959, 0
960, 40
961, 6
962, 35
963, 10
964, 1
965, 0
966, 6
967, 13
968, 0
969, 1
970, 1
971, 3
972, 95
973, 2
974, 1
975, 15
976, 14
977, 16
978, 0
979, 9
980, 0
981, 2
982, 2
983, 2
984, 9
985, 5
986, 11
987, 1
988, 0
989, 1
990, 2
991, 0
992, 52
993, 44
994, 4
995, 0
996, 2
997, 121
998, 0
999, 54
