Epoch, Score
0, 0
1, 0
2, 1
3, 0
4, 0
5, 0
6, 0
7, 0
8, 0
9, 0
10, 1
11, 1
12, 2
13, 1
14, 2
15, 1
16, 3
17, 2
18, 2
19, 3
20, 2
21, 0
22, 2
23, 0
24, 0
25, 1
26, 6
27, 4
28, 4
29, 12
30, 2
31, 4
32, 2
33, 90
34, 4
35, 0
36, 44
37, 103
38, 0
39, 53
40, 18
41, 8
42, 3
43, 1
44, 37
45, 1
46, 0
47, 0
48, 6
49, 12
50, 0
51, 1
52, 0
53, 0
54, 0
55, 0
56, 24
57, 4
58, 0
59, 0
60, 3
61, 0
62, 13
63, 9
64, 0
65, 13
66, 40
67, 25
68, 1
69, 8
70, 0
71, 0
72, 0
73, 5
74, 5
75, 0
76, 40
77, 0
78, 0
79, 0
80, 15
81, 2
82, 0
83, 0
84, 19
85, 1
86, 0
87, 19
88, 0
89, 8
90, 1
91, 1
92, 46
93, 58
94, 0
95, 1
96, 8
97, 0
98, 0
99, 0
100, 1
101, 0
102, 5
103, 7
104, 0
105, 10
106, 2
107, 0
108, 49
109, 98
110, 19
111, 112
112, 2
113, 21
114, 4
115, 0
116, 43
117, 30
118, 0
119, 81
120, 3
121, 4
122, 24
123, 0
124, 1
125, 5
126, 23
127, 8
128, 40
129, 0
130, 1
131, 167
132, 0
133, 21
134, 1
135, 222
136, 14
137, 52
138, 13
139, 108
140, 0
141, 3
142, 7
143, 20
144, 10
145, 0
146, 44
147, 10
148, 1
149, 0
150, 11
151, 4
152, 7
153, 4
154, 0
155, 1
156, 11
157, 1
158, 0
159, 83
160, 0
161, 0
162, 1
163, 0
164, 3
165, 7
166, 22
167, 49
168, 0
169, 120
170, 1
171, 20
172, 9
173, 213
174, 3
175, 1
176, 53
177, 2
178, 20
179, 2
180, 0
181, 0
182, 39
183, 0
184, 59
185, 0
186, 61
187, 19
188, 0
189, 0
190, 0
191, 0
192, 0
193, 0
194, 1
195, 59
196, 28
197, 0
198, 0
199, 60
200, 0
201, 0
202, 154
203, 4
204, 47
205, 0
206, 17
207, 1
208, 3
209, 21
210, 3
211, 0
212, 0
213, 0
214, 0
215, 18
216, 1
217, 7
218, 90
219, 1
220, 24
221, 0
222, 0
223, 63
224, 4
225, 28
226, 1
227, 3
228, 0
229, 51
230, 1
231, 0
232, 20
233, 1
234, 3
235, 35
236, 0
237, 1
238, 5
239, 0
240, 13
241, 66
242, 1
243, 1
244, 1
245, 1
246, 1
247, 101
248, 0
249, 28
250, 10
251, 1
252, 1
253, 2
254, 0
255, 1
256, 0
257, 19
258, 1
259, 26
260, 3
261, 50
262, 0
263, 6
264, 12
265, 4
266, 2
267, 0
268, 158
269, 45
270, 109
271, 13
272, 0
273, 1
274, 17
275, 6
276, 0
277, 16
278, 0
279, 48
280, 9
281, 4
282, 17
283, 17
284, 3
285, 80
286, 2
287, 24
288, 0
289, 49
290, 32
291, 0
292, 0
293, 2
294, 0
295, 133
296, 1
297, 0
298, 1
299, 1
300, 0
301, 19
302, 22
303, 11
304, 15
305, 1
306, 0
307, 14
308, 2
309, 29
310, 26
311, 0
312, 29
313, 19
314, 4
315, 28
316, 1
317, 4
318, 25
319, 121
320, 5
321, 61
322, 19
323, 43
324, 3
325, 16
326, 1
327, 0
328, 0
329, 0
330, 7
331, 122
332, 0
333, 1
334, 67
335, 0
336, 2
337, 3
338, 1
339, 47
340, 0
341, 18
342, 0
343, 0
344, 0
345, 0
346, 1
347, 2
348, 1
349, 0
350, 0
351, 1
352, 1
353, 103
354, 22
355, 0
356, 17
357, 0
358, 0
359, 24
360, 0
361, 0
362, 4
363, 7
364, 11
365, 24
366, 0
367, 12
368, 32
369, 14
370, 0
371, 2
372, 2
373, 60
374, 0
375, 2
376, 10
377, 5
378, 0
379, 28
380, 132
381, 0
382, 5
383, 21
384, 15
385, 0
386, 1
387, 87
388, 0
389, 62
390, 49
391, 0
392, 0
393, 0
394, 0
395, 0
396, 41
397, 4
398, 83
399, 0
400, 1
401, 7
402, 47
403, 97
404, 42
405, 1
406, 67
407, 14
408, 42
409, 92
410, 59
411, 8
412, 0
413, 4
414, 2
415, 0
416, 2
417, 3
418, 0
419, 2
420, 38
421, 1
422, 1
423, 0
424, 1
