Epoch, Score
425, 0
426, 1
427, 0
428, 468
429, 195
430, 0
431, 1
432, 6
433, 1
434, 0
435, 0
436, 0
437, 10
438, 2
439, 234
440, 0
441, 0
442, 398
443, 356
444, 257
445, 167
446, 254
447, 158
448, 53
449, 1
450, 274
451, 2
452, 4
453, 1
454, 2
455, 1
456, 0
457, 0
458, 0
459, 0
460, 5
461, 0
462, 8
463, 38
464, 36
465, 3
466, 3
467, 122
468, 132
469, 196
470, 0
471, 484
472, 112
473, 0
474, 1
475, 1
476, 3
477, 68
478, 523
479, 0
480, 56
481, 180
482, 43
483, 0
484, 0
485, 0
486, 674
487, 5
488, 36
489, 136
490, 0
491, 1
492, 176
493, 158
494, 353
495, 2
496, 45
497, 0
498, 21
499, 1
500, 2
501, 0
502, 7
503, 462
504, 77
505, 17
506, 88
507, 1
508, 12
509, 5
510, 40
511, 4
512, 2
513, 0
514, 25
515, 407
516, 1
517, 4
518, 0
519, 175
520, 0
521, 0
522, 0
523, 104
524, 0
525, 2
526, 0
527, 0
528, 2
529, 27
530, 0
531, 0
532, 506
533, 0
534, 0
535, 0
536, 64
537, 0
538, 130
539, 0
540, 1
541, 0
542, 17
543, 21
544, 63
545, 202
546, 579
547, 0
548, 4
549, 1
550, 220
551, 0
552, 0
553, 0
554, 6
555, 1
556, 4
557, 4
558, 150
559, 1
560, 60
561, 0
562, 173
563, 93
564, 65
565, 51
566, 191
567, 43
568, 204
569, 0
570, 54
571, 320
572, 1
573, 224
574, 0
575, 5
576, 43
577, 0
578, 25
579, 2
580, 0
581, 71
582, 1
583, 1
584, 264
585, 47
586, 0
587, 49
588, 0
589, 115
590, 0
591, 527
592, 157
593, 1
594, 0
595, 2
596, 60
597, 1
598, 0
599, 1
600, 3
601, 1
602, 1
603, 2
604, 103
605, 50
606, 178
607, 66
608, 180
609, 0
610, 48
611, 2
612, 211
613, 1
614, 2
615, 169
616, 627
617, 734
618, 0
619, 0
620, 123
621, 3
622, 79
623, 0
624, 0
625, 0
626, 86
627, 6
628, 351
629, 0
630, 11
631, 59
632, 6
633, 279
634, 66
635, 1
636, 1
637, 236
638, 8
639, 4
640, 4
641, 175
642, 39
643, 1
644, 70
645, 104
646, 0
647, 0
648, 55
649, 0
650, 0
651, 0
652, 140
653, 308
654, 0
655, 0
656, 0
657, 3
658, 0
659, 1
660, 179
661, 191
662, 74
663, 0
664, 6
665, 0
666, 1
667, 331
668, 136
669, 0
670, 0
671, 323
672, 0
673, 3
674, 5
675, 123
676, 0
677, 1
678, 0
679, 0
680, 1
681, 23
682, 0
683, 339
684, 117
685, 1
686, 347
687, 313
688, 2
689, 0
690, 3
691, 0
692, 0
693, 156
694, 96
695, 1
696, 334
697, 64
698, 0
699, 0
700, 1
701, 1
702, 99
703, 13
704, 109
705, 94
706, 0
707, 0
708, 0
709, 35
710, 0
711, 3
712, 1
713, 0
714, 1
715, 128
716, 24
717, 155
718, 9
719, 20
720, 0
721, 6
722, 98
723, 488
724, 1
725, 407
726, 0
727, 295
728, 39
729, 371
730, 141
731, 1
732, 3
733, 0
734, 5
735, 0
736, 38
737, 22
738, 192
739, 212
740, 263
741, 2
742, 26
743, 223
744, 6
745, 3
746, 1
747, 211
748, 75
749, 0
750, 245
751, 0
752, 1
753, 0
754, 0
755, 66
756, 356
757, 1
758, 73
759, 81
760, 104
761, 634
762, 78
763, 2
764, 0
765, 302
766, 1
767, 142
768, 0
769, 5
770, 227
771, 1
772, 147
773, 2
774, 50
775, 2
776, 0
777, 0
778, 0
779, 0
780, 247
781, 473
782, 1
783, 248
784, 379
785, 205
786, 14
787, 646
788, 1
789, 1
790, 0
791, 2
792, 51
793, 94
794, 26
795, 0
796, 391
797, 0
798, 3
799, 116
800, 0
801, 2
802, 2
803, 0
804, 87
805, 180
806, 94
807, 296
808, 4
809, 214
810, 208
811, 1
812, 0
813, 45
814, 1
815, 3
816, 395
817, 2
818, 8
819, 0
820, 1
821, 4
822, 354
823, 344
824, 0
825, 271
826, 0
827, 651
828, 0
829, 7
830, 507
831, 0
832, 80
833, 0
834, 1
835, 144
836, 4
837, 56
838, 0
839, 1
840, 44
841, 3
842, 0
843, 16
844, 0
845, 63
846, 355
847, 1
848, 0
849, 3
850, 114
851, 270
852, 0
853, 96
854, 726
855, 2
856, 203
857, 35
858, 8
859, 87
860, 28
861, 10
862, 0
863, 1
864, 0
865, 32
866, 44
867, 20
868, 1
869, 7
