Epoch, Score
425, 0
426, 1
427, 1
428, 0
429, 1
430, 1
431, 1
432, 17
433, 0
434, 8
435, 0
436, 1
437, 0
438, 58
439, 0
440, 29
441, 38
442, 1
443, 0
444, 82
445, 19
446, 0
447, 3
448, 0
449, 19
450, 1
451, 0
452, 0
453, 10
454, 23
455, 42
456, 0
457, 14
458, 0
459, 0
460, 28
461, 0
462, 0
463, 35
464, 0
465, 1
466, 1
467, 0
468, 0
469, 27
470, 1
471, 1
472, 0
473, 31
474, 17
475, 3
476, 49
477, 0
478, 41
479, 27
480, 0
481, 40
482, 10
483, 56
484, 3
485, 60
486, 0
487, 0
488, 28
489, 26
490, 1
491, 0
492, 0
493, 99
494, 49
495, 0
496, 0
497, 67
498, 0
499, 0
500, 1
501, 1
502, 0
503, 4
504, 1
505, 0
506, 0
507, 26
508, 0
509, 49
510, 1
511, 22
512, 1
513, 12
514, 38
515, 134
516, 0
517, 0
518, 1
519, 0
520, 0
521, 1
522, 0
523, 0
524, 129
525, 0
526, 1
527, 64
528, 0
529, 47
530, 0
531, 0
532, 0
533, 40
534, 30
535, 1
536, 0
537, 0
538, 3
539, 50
540, 1
541, 1
542, 0
543, 1
544, 23
545, 14
546, 0
547, 16
548, 7
549, 25
550, 3
551, 69
552, 2
553, 1
554, 88
555, 0
556, 0
557, 1
558, 0
559, 1
560, 2
561, 41
562, 11
563, 2
564, 0
565, 1
566, 13
567, 0
568, 9
569, 5
570, 24
571, 2
572, 0
573, 0
574, 0
575, 1
576, 5
577, 1
578, 51
579, 11
580, 0
581, 67
582, 0
583, 27
584, 38
585, 165
586, 0
587, 0
588, 1
589, 2
590, 6
591, 0
592, 42
593, 0
594, 2
595, 0
596, 0
597, 0
598, 0
599, 76
600, 54
601, 25
602, 0
603, 1
604, 3
605, 50
606, 1
607, 0
608, 3
609, 3
610, 18
611, 0
612, 12
613, 9
614, 0
615, 38
616, 1
617, 0
618, 1
619, 1
620, 0
621, 0
622, 1
623, 0
624, 20
625, 26
626, 0
627, 0
628, 0
629, 0
630, 0
631, 40
632, 31
633, 25
634, 2
635, 4
636, 0
637, 30
638, 1
639, 0
640, 0
641, 28
642, 0
643, 56
644, 96
645, 0
646, 44
647, 4
648, 0
649, 17
650, 10
651, 0
652, 14
653, 0
654, 17
655, 50
656, 0
657, 66
658, 97
659, 0
660, 0
661, 0
662, 26
663, 0
664, 27
665, 0
666, 2
667, 0
668, 23
669, 56
670, 16
671, 0
672, 16
673, 28
674, 0
675, 9
676, 1
677, 15
678, 3
679, 44
680, 0
681, 9
682, 12
683, 42
684, 5
685, 19
686, 3
687, 0
688, 23
689, 56
690, 14
691, 2
692, 1
693, 4
694, 0
695, 0
696, 5
697, 4
698, 5
699, 39
700, 19
701, 0
702, 9
703, 1
704, 0
705, 2
706, 0
707, 0
708, 2
709, 0
710, 28
711, 0
712, 1
713, 2
714, 7
715, 11
716, 5
717, 2
718, 0
719, 1
720, 20
721, 0
722, 0
723, 0
724, 0
725, 0
726, 49
727, 4
728, 0
729, 0
730, 12
731, 13
732, 1
733, 97
734, 0
735, 0
736, 12
737, 9
738, 30
739, 0
740, 2
741, 0
742, 1
743, 19
744, 0
745, 0
746, 0
747, 3
748, 0
749, 0
750, 0
751, 28
752, 27
753, 0
754, 28
755, 0
756, 0
757, 3
758, 0
759, 115
760, 1
761, 3
762, 0
763, 0
764, 39
765, 1
766, 0
767, 0
768, 1
769, 0
770, 12
771, 2
772, 1
773, 1
774, 30
775, 0
776, 19
777, 0
778, 0
779, 1
780, 0
781, 46
782, 1
783, 94
784, 0
785, 0
786, 26
787, 0
788, 0
789, 0
790, 0
791, 1
792, 15
793, 56
794, 0
795, 0
796, 1
797, 0
798, 26
799, 52
800, 2
801, 6
802, 1
803, 0
804, 2
805, 40
806, 1
807, 0
808, 14
809, 0
810, 0
811, 81
812, 61
813, 0
814, 0
815, 72
816, 24
817, 0
818, 107
819, 1
820, 1
821, 57
822, 0
823, 15
824, 1
825, 1
826, 1
827, 0
828, 48
829, 1
830, 0
831, 0
832, 0
833, 20
834, 0
835, 12
836, 22
837, 4
838, 2
839, 0
840, 39
841, 8
842, 0
843, 0
844, 5
845, 2
846, 26
847, 2
848, 0
849, 0
850, 2
851, 2
852, 0
853, 4
854, 2
855, 29
856, 0
857, 36
858, 0
859, 0
860, 31
861, 28
862, 0
863, 0
864, 0
865, 58
866, 15
867, 2
868, 5
869, 35
870, 59
871, 0
872, 4
873, 0
874, 14
875, 29
876, 0
877, 0
878, 0
879, 0
880, 62
881, 96
882, 0
883, 2
884, 0
885, 12
886, 8
887, 0
888, 16
889, 23
890, 0
891, 0
892, 29
893, 6
894, 0
895, 3
896, 3
897, 26
898, 1
899, 0
900, 0
901, 1
902, 96
903, 14
904, 1
905, 0
906, 2
907, 16
908, 0
909, 27
910, 0
911, 0
912, 29
913, 31
914, 3
915, 0
916, 20
917, 0
918, 2
919, 18
920, 6
921, 80
922, 0
923, 0
924, 1
925, 0
926, 1
927, 1
928, 1
929, 9
930, 0
931, 0
932, 19
933, 0
934, 48
935, 1
936, 21
937, 1
938, 0
939, 1
940, 13
941, 0
942, 2
943, 4
944, 0
945, 7
946, 0
947, 0
948, 1
949, 0
950, 7
951, 0
952, 1
953, 30
954, 1
955, 123
956, 41
957, 59
958, 13
959, 5
960, 0
961, 0
962, 43
963, 0
964, 0
965, 1
966, 4
967, 1
968, 0
969, 0
970, 106
971, 0
972, 0
973, 6
974, 5
975, 0
976, 0
977, 84
978, 19
979, 1
980, 0
981, 0
982, 9
983, 81
984, 8
985, 0
986, 33
987, 18
988, 1
989, 27
990, 0
991, 24
992, 10
993, 1
994, 0
995, 0
996, 55
997, 67
998, 65
999, 1
