Epoch, Score
0, 0
1, 0
2, 1
3, 2
4, 0
5, 1
6, 2
7, 0
8, 2
9, 3
10, 0
11, 1
12, 1
13, 1
14, 1
15, 11
16, 0
17, 1
18, 15
19, 2
20, 3
21, 15
22, 5
23, 3
24, 15
25, 0
26, 1
27, 2
28, 8
29, 6
30, 0
31, 54
32, 1
33, 41
34, 54
35, 5
36, 37
37, 41
38, 1
39, 74
40, 63
41, 1
42, 7
43, 392
44, 86
45, 1
46, 107
47, 3
48, 0
49, 49
50, 16
51, 4
52, 6
53, 16
54, 0
55, 0
56, 0
57, 22
58, 60
59, 0
60, 1
61, 49
62, 0
63, 64
64, 0
65, 1
66, 0
67, 2
68, 1
69, 10
70, 0
71, 0
72, 2
73, 0
74, 0
75, 0
76, 0
77, 0
78, 2
79, 3
80, 1
81, 0
82, 130
83, 7
84, 1
85, 0
86, 0
87, 0
88, 5
89, 2
90, 0
91, 2
92, 0
93, 0
94, 0
95, 53
96, 51
97, 7
98, 2
99, 17
100, 8
101, 0
102, 1
103, 0
104, 0
105, 203
106, 18
107, 5
108, 6
109, 14
110, 2
111, 40
112, 29
113, 0
114, 14
115, 1
116, 2
117, 0
118, 3
119, 3
120, 35
121, 2
122, 62
123, 131
124, 1
125, 9
126, 1
127, 0
128, 16
129, 29
130, 33
131, 5
132, 0
133, 0
134, 26
135, 242
136, 77
137, 147
138, 347
139, 1
140, 0
141, 39
142, 0
143, 1
144, 73
145, 30
146, 54
147, 11
148, 0
149, 40
150, 2
151, 43
152, 1
153, 1
154, 35
155, 0
156, 0
157, 2
158, 2
159, 34
160, 78
161, 0
162, 43
163, 0
164, 84
165, 192
166, 1
167, 123
168, 0
169, 0
170, 0
171, 1
172, 0
173, 0
174, 213
175, 3
176, 1
177, 67
178, 0
179, 0
180, 64
181, 0
182, 58
183, 373
184, 7
185, 44
186, 0
187, 2
188, 0
189, 0
190, 123
191, 2
192, 52
193, 61
194, 0
195, 25
196, 1
197, 0
198, 114
199, 188
200, 1
201, 0
202, 0
203, 220
204, 48
205, 1
206, 0
207, 38
208, 0
209, 723
210, 2
211, 10
212, 65
213, 68
214, 39
215, 0
216, 41
217, 179
218, 46
219, 0
220, 0
221, 20
222, 3
223, 91
224, 35
225, 2
226, 0
227, 0
228, 1
229, 1
230, 163
231, 173
232, 183
233, 20
234, 0
235, 12
236, 166
237, 0
238, 136
239, 3
240, 224
241, 0
242, 343
243, 8
244, 325
245, 0
246, 2
247, 557
248, 164
249, 892
250, 3
251, 2
252, 2
253, 0
254, 0
255, 35
256, 0
257, 124
258, 0
259, 545
260, 351
261, 0
262, 22
263, 528
264, 161
265, 1
266, 436
267, 0
268, 2
269, 0
270, 0
271, 0
272, 1
273, 386
274, 80
275, 104
276, 1005
277, 321
278, 47
279, 54
280, 55
281, 0
282, 9
283, 67
284, 0
285, 0
286, 65
287, 127
288, 2
289, 1
290, 1
291, 95
292, 229
293, 0
294, 127
295, 1
296, 31
297, 4
298, 257
299, 3
300, 1
301, 0
302, 3
303, 0
304, 0
305, 479
306, 421
307, 0
308, 18
309, 392
310, 2
311, 0
312, 0
313, 90
314, 1
315, 0
316, 17
317, 163
318, 176
319, 220
320, 118
321, 11
322, 238
323, 0
324, 84
325, 177
326, 378
327, 0
328, 45
329, 0
330, 0
331, 916
332, 143
333, 89
334, 1
335, 664
336, 76
337, 1
338, 0
339, 126
340, 205
341, 1
342, 131
343, 543
344, 1
345, 556
346, 1
347, 365
348, 292
349, 0
350, 0
351, 300
352, 694
353, 1
354, 81
355, 1
356, 428
357, 241
358, 511
359, 344
360, 29
361, 241
362, 207
363, 542
364, 0
365, 0
366, 326
367, 706
368, 106
369, 260
370, 2
371, 0
372, 1
373, 0
374, 1
375, 0
376, 41
377, 0
378, 0
379, 50
380, 0
381, 36
382, 119
383, 0
384, 1
385, 172
386, 84
387, 0
388, 0
389, 456
390, 3
391, 1
392, 0
393, 1
394, 255
395, 0
396, 53
397, 385
398, 0
399, 0
400, 433
401, 0
402, 0
403, 0
404, 0
405, 0
406, 1
407, 182
408, 202
409, 0
410, 220
411, 0
412, 220
413, 108
414, 401
415, 0
416, 292
417, 0
418, 465
419, 0
420, 0
421, 50
422, 371
423, 0
424, 22
