Epoch, Score
0, 0
1, 0
2, 0
3, 0
4, 0
5, 0
6, 1
7, 2
8, 2
9, 1
10, 0
11, 0
12, 2
13, 1
14, 0
15, 3
16, 3
17, 1
18, 3
19, 1
20, 7
21, 2
22, 2
23, 2
24, 2
25, 1
26, 12
27, 1
28, 9
29, 21
30, 2
31, 16
32, 1
33, 2
34, 3
35, 1
36, 1
37, 8
38, 2
39, 1
40, 16
41, 28
42, 3
43, 2
44, 66
45, 0
46, 31
47, 3
48, 16
49, 4
50, 6
51, 2
52, 1
53, 19
54, 2
55, 0
56, 0
57, 12
58, 0
59, 0
60, 0
61, 0
62, 5
63, 33
64, 1
65, 0
66, 1
67, 12
68, 2
69, 15
70, 2
71, 2
72, 43
73, 34
74, 2
75, 61
76, 2
77, 2
78, 0
79, 17
80, 10
81, 6
82, 64
83, 114
84, 36
85, 0
86, 0
87, 0
88, 3
89, 0
90, 70
91, 1
92, 0
93, 1
94, 1
95, 10
96, 1
97, 7
98, 0
99, 0
100, 0
101, 2
102, 0
103, 28
104, 4
105, 3
106, 37
107, 56
108, 0
109, 0
110, 1
111, 8
112, 21
113, 0
114, 0
115, 8
116, 0
117, 61
118, 21
119, 0
120, 0
121, 0
122, 0
123, 30
124, 0
125, 0
126, 119
127, 0
128, 0
129, 12
130, 135
131, 5
132, 0
133, 6
134, 2
135, 25
136, 1
137, 0
138, 1
139, 0
140, 35
141, 3
142, 88
143, 0
144, 4
145, 0
146, 34
147, 0
148, 1
149, 97
150, 0
151, 20
152, 28
153, 56
154, 43
155, 27
156, 33
157, 6
158, 34
159, 49
160, 1
161, 20
162, 1
163, 1
164, 1
165, 2
166, 10
167, 18
168, 58
169, 0
170, 0
171, 1
172, 0
173, 3
174, 1
175, 0
176, 0
177, 3
178, 4
179, 0
180, 35
181, 0
182, 0
183, 38
184, 18
185, 10
186, 40
187, 28
188, 26
189, 36
190, 9
191, 36
192, 1
193, 4
194, 0
195, 1
196, 0
197, 46
198, 38
199, 1
200, 22
201, 2
202, 0
203, 63
204, 7
205, 1
206, 4
207, 14
