Epoch, Score
0, 0
1, 2
2, 0
3, 0
4, 1
5, 0
6, 0
7, 1
8, 1
9, 1
10, 2
11, 0
12, 1
13, 6
14, 1
15, 2
16, 1
17, 0
18, 0
19, 0
20, 0
21, 0
22, 1
23, 3
24, 5
25, 1
26, 12
27, 0
28, 0
29, 0
30, 1
31, 0
32, 1
33, 1
34, 2
35, 2
36, 4
37, 0
38, 4
39, 1
40, 2
41, 9
42, 1
43, 1
44, 0
45, 2
46, 0
47, 0
48, 4
49, 1
50, 1
51, 0
52, 2
53, 0
54, 1
55, 2
56, 3
57, 2
58, 0
59, 1
60, 5
61, 1
62, 1
63, 0
64, 1
65, 2
66, 1
67, 10
68, 2
69, 1
70, 0
71, 3
72, 0
73, 2
74, 1
75, 1
76, 0
77, 0
78, 0
79, 0
80, 0
81, 13
82, 0
83, 0
84, 1
85, 2
86, 0
87, 2
88, 2
89, 0
90, 0
91, 1
92, 0
93, 4
94, 0
95, 0
96, 3
97, 0
98, 0
99, 0
100, 0
101, 1
102, 0
103, 1
104, 2
105, 0
106, 3
107, 1
108, 1
109, 0
110, 2
111, 0
112, 0
113, 0
114, 3
115, 0
116, 1
117, 0
118, 0
119, 0
120, 0
121, 1
122, 1
123, 0
124, 0
125, 0
126, 0
127, 0
128, 0
129, 6
130, 3
131, 0
132, 0
133, 1
134, 0
135, 0
136, 1
137, 3
138, 0
139, 0
140, 0
141, 3
142, 0
143, 1
144, 0
145, 4
146, 0
147, 0
148, 0
149, 1
150, 11
151, 1
152, 0
153, 0
154, 0
155, 4
156, 1
157, 7
158, 4
159, 0
160, 0
161, 0
162, 0
163, 1
164, 1
165, 1
166, 0
167, 1
168, 1
169, 0
170, 1
171, 4
172, 0
173, 1
174, 0
175, 2
176, 1
177, 2
178, 0
179, 9
180, 0
181, 0
182, 0
183, 1
184, 3
185, 1
186, 0
187, 0
188, 0
189, 5
190, 0
191, 1
192, 1
193, 0
194, 0
195, 0
196, 1
197, 1
198, 0
199, 6
200, 0
201, 10
202, 0
203, 15
204, 0
205, 0
206, 0
207, 1
208, 1
209, 4
210, 2
211, 3
212, 1
213, 0
214, 0
215, 2
216, 0
217, 2
218, 5
219, 3
220, 3
221, 1
222, 0
223, 0
224, 2
225, 1
226, 0
227, 0
228, 0
229, 1
230, 1
231, 1
232, 2
233, 0
234, 0
235, 0
236, 2
237, 0
238, 1
239, 0
240, 0
241, 0
242, 0
243, 1
244, 1
245, 4
246, 0
247, 0
248, 1
249, 1
250, 3
251, 8
252, 4
253, 0
254, 2
255, 2
256, 0
257, 0
258, 2
259, 0
260, 1
261, 0
262, 2
263, 0
264, 0
265, 0
266, 0
267, 0
268, 1
269, 0
270, 1
271, 0
272, 1
273, 0
274, 0
275, 0
276, 0
277, 4
278, 0
279, 0
280, 1
281, 4
282, 0
283, 0
284, 0
285, 0
286, 0
287, 1
288, 0
289, 0
290, 5
291, 1
292, 0
293, 1
294, 1
295, 18
296, 1
297, 1
298, 3
299, 1
300, 1
301, 0
302, 0
303, 0
304, 0
305, 6
306, 1
307, 3
308, 0
309, 1
310, 2
311, 0
312, 1
313, 2
314, 1
315, 0
316, 1
317, 0
318, 2
319, 1
320, 0
321, 7
322, 12
323, 0
324, 0
325, 0
326, 0
327, 0
328, 2
329, 0
330, 1
331, 1
332, 0
333, 0
334, 0
335, 1
336, 4
337, 1
338, 5
339, 0
340, 0
341, 0
342, 1
343, 2
344, 4
345, 4
346, 0
347, 0
348, 3
349, 0
350, 0
351, 0
352, 0
353, 0
354, 1
355, 1
356, 1
357, 4
358, 3
359, 0
360, 0
361, 0
362, 0
363, 0
364, 3
365, 3
366, 4
367, 2
368, 0
369, 5
370, 0
371, 0
372, 0
373, 2
374, 0
375, 0
376, 1
377, 0
378, 2
379, 3
380, 8
381, 4
382, 0
383, 3
384, 0
385, 1
386, 0
387, 1
388, 0
389, 1
390, 0
391, 1
392, 1
393, 0
394, 1
395, 0
396, 1
397, 2
398, 0
399, 2
400, 0
401, 1
402, 1
403, 0
404, 1
405, 1
406, 3
407, 0
408, 0
409, 2
410, 1
411, 1
412, 0
413, 0
414, 8
415, 2
416, 1
417, 0
418, 0
419, 0
420, 3
421, 2
422, 2
423, 0
424, 1
425, 0
426, 2
427, 3
428, 0
429, 1
430, 0
431, 0
432, 1
433, 4
434, 5
435, 0
436, 2
437, 0
438, 1
439, 12
440, 2
441, 5
442, 0
443, 1
444, 4
445, 2
446, 0
447, 0
448, 0
449, 0
450, 2
451, 0
452, 4
453, 0
454, 1
455, 0
456, 1
457, 1
458, 13
459, 0
460, 0
461, 1
462, 1
463, 0
464, 3
465, 1
466, 0
467, 1
468, 1
469, 3
470, 1
471, 0
472, 1
473, 0
474, 0
475, 1
476, 0
477, 2
478, 5
479, 1
480, 0
481, 4
482, 0
483, 3
484, 0
485, 0
486, 0
487, 2
488, 0
489, 2
490, 1
491, 0
492, 1
493, 0
494, 3
495, 1
496, 2
497, 1
498, 0
499, 0
500, 4
501, 1
502, 0
503, 2
504, 7
505, 0
506, 8
507, 1
508, 5
509, 0
510, 1
511, 0
512, 3
513, 1
514, 0
515, 0
516, 1
517, 3
518, 0
519, 0
520, 0
521, 0
522, 1
523, 1
524, 1
525, 2
526, 0
527, 7
528, 1
529, 0
530, 0
531, 0
532, 1
533, 0
534, 4
535, 1
536, 2
537, 0
538, 0
539, 2
540, 0
541, 1
542, 0
543, 0
544, 2
545, 0
546, 1
547, 0
548, 1
549, 1
550, 0
551, 0
552, 0
553, 0
554, 1
555, 5
556, 1
557, 0
558, 10
559, 0
560, 0
561, 1
562, 0
563, 0
564, 0
565, 2
566, 3
567, 4
568, 0
569, 0
570, 0
571, 0
572, 0
573, 0
574, 0
575, 1
576, 0
577, 0
578, 0
579, 0
580, 0
581, 0
582, 4
583, 1
584, 1
585, 1
586, 0
587, 0
588, 1
589, 2
590, 6
591, 1
592, 1
593, 0
594, 1
595, 0
596, 1
597, 3
598, 2
599, 1
600, 0
601, 0
602, 0
603, 1
604, 0
605, 0
606, 5
607, 0
608, 0
609, 0
610, 0
611, 2
612, 0
613, 0
614, 2
615, 0
616, 1
617, 5
618, 2
619, 0
620, 1
621, 3
622, 1
623, 0
624, 1
625, 0
626, 0
627, 2
628, 0
629, 2
630, 0
631, 0
632, 8
633, 1
634, 0
635, 1
636, 1
637, 12
638, 0
639, 7
640, 0
641, 1
642, 1
643, 1
644, 0
645, 1
646, 3
647, 1
648, 1
649, 1
650, 0
651, 0
652, 0
653, 0
654, 1
655, 1
656, 1
657, 1
658, 2
659, 6
660, 0
661, 1
662, 0
663, 3
664, 5
665, 0
666, 0
667, 0
668, 0
669, 0
670, 0
671, 0
672, 1
673, 4
674, 0
675, 0
676, 0
677, 4
678, 1
679, 0
680, 1
681, 1
682, 0
683, 0
684, 4
685, 0
686, 0
687, 2
688, 7
689, 1
690, 0
691, 8
692, 0
693, 4
694, 0
695, 2
696, 0
697, 0
698, 2
699, 2
700, 1
701, 0
702, 0
703, 0
704, 1
705, 1
706, 0
707, 0
708, 1
709, 1
710, 5
711, 0
712, 0
713, 0
714, 0
715, 0
716, 0
717, 0
718, 0
719, 4
720, 0
721, 0
722, 6
723, 2
724, 2
725, 0
726, 0
727, 1
728, 2
729, 0
730, 1
731, 0
732, 2
733, 0
734, 1
735, 0
736, 0
737, 4
738, 0
739, 0
740, 1
741, 5
742, 9
743, 0
744, 1
745, 9
746, 3
747, 6
748, 0
749, 0
750, 0
751, 2
752, 0
753, 1
754, 1
755, 0
756, 0
757, 5
758, 0
759, 6
760, 1
761, 1
762, 0
763, 0
764, 2
765, 0
766, 0
767, 0
768, 0
769, 0
770, 0
771, 0
772, 0
773, 0
774, 0
775, 0
776, 0
777, 4
778, 0
779, 4
780, 5
781, 1
782, 1
783, 1
784, 1
785, 2
786, 1
787, 0
788, 0
789, 1
790, 1
791, 4
792, 0
793, 1
794, 1
795, 4
796, 0
797, 0
798, 1
799, 1
800, 0
801, 1
802, 0
803, 3
804, 2
805, 0
806, 6
807, 1
808, 1
809, 2
810, 0
811, 0
812, 0
813, 1
814, 1
815, 3
816, 1
817, 0
818, 0
819, 0
820, 4
821, 1
822, 1
823, 1
824, 9
825, 0
826, 2
827, 0
828, 0
829, 0
830, 0
831, 0
832, 0
833, 0
834, 0
835, 0
836, 3
837, 3
838, 4
839, 0
840, 0
841, 2
842, 1
843, 0
844, 12
845, 3
846, 3
847, 2
848, 0
849, 1
850, 0
851, 0
852, 2
853, 2
854, 2
855, 20
856, 3
857, 1
858, 5
859, 0
860, 0
861, 2
862, 2
863, 0
864, 1
865, 0
866, 1
867, 0
868, 0
869, 1
870, 2
871, 0
872, 5
873, 10
874, 1
875, 0
876, 1
877, 0
878, 3
879, 2
880, 1
881, 1
882, 4
883, 1
884, 0
885, 1
886, 1
887, 0
888, 1
889, 0
890, 0
891, 1
892, 2
893, 10
894, 2
895, 0
896, 0
897, 2
898, 0
899, 0
900, 0
901, 1
902, 0
903, 0
904, 1
905, 0
906, 0
907, 4
908, 1
909, 0
910, 4
911, 1
912, 0
913, 1
914, 1
915, 0
916, 2
917, 0
918, 1
919, 3
920, 2
921, 1
922, 0
923, 1
924, 2
925, 1
926, 0
927, 1
928, 0
929, 0
930, 0
931, 0
932, 4
933, 0
934, 1
935, 0
936, 0
937, 0
938, 3
939, 5
940, 0
941, 0
942, 0
943, 1
944, 4
945, 4
946, 1
947, 1
948, 1
949, 0
950, 0
951, 0
952, 0
953, 2
954, 1
955, 0
956, 0
957, 0
958, 0
959, 0
960, 0
961, 0
962, 0
963, 0
964, 0
965, 1
966, 3
967, 2
968, 0
969, 0
970, 2
971, 4
972, 17
973, 6
974, 7
975, 0
976, 1
977, 0
978, 0
979, 1
980, 0
981, 0
982, 2
983, 1
984, 0
985, 0
986, 0
987, 1
988, 1
989, 0
990, 5
991, 0
992, 0
993, 1
994, 0
995, 0
996, 1
997, 0
998, 1
999, 0
