Epoch, Score
0, 0
1, 0
2, 0
3, 5
4, 1
5, 0
6, 0
7, 1
8, 1
9, 2
10, 1
11, 0
12, 1
13, 1
14, 0
15, 0
16, 2
17, 1
18, 2
19, 0
20, 2
21, 4
22, 0
23, 14
24, 12
25, 5
26, 0
27, 19
28, 0
29, 0
30, 1
31, 2
32, 0
33, 1
34, 8
35, 3
36, 3
37, 6
38, 0
39, 1
40, 3
41, 20
42, 2
43, 0
44, 46
45, 1
46, 31
47, 0
48, 1
49, 0
50, 4
51, 0
52, 4
53, 0
54, 2
55, 0
56, 13
57, 0
58, 1
59, 19
60, 0
61, 1
62, 2
63, 14
64, 8
65, 15
66, 0
67, 0
68, 0
69, 0
70, 0
71, 16
72, 3
73, 6
74, 0
75, 69
76, 6
77, 0
78, 0
79, 0
80, 0
81, 1
82, 2
83, 1
84, 0
85, 0
86, 1
87, 0
88, 2
89, 2
90, 56
91, 1
92, 2
93, 17
94, 1
95, 39
96, 184
97, 0
98, 0
99, 0
100, 26
101, 36
102, 218
103, 86
104, 1
105, 0
106, 2
107, 1
108, 0
109, 0
110, 24
111, 1
112, 1
113, 0
114, 0
115, 138
116, 6
117, 1
118, 0
119, 26
120, 22
121, 33
122, 10
123, 5
124, 49
125, 0
126, 3
127, 598
128, 4
129, 87
130, 283
131, 184
132, 0
133, 0
134, 0
135, 53
136, 0
137, 0
138, 230
139, 0
140, 1
141, 2
142, 2
143, 197
144, 0
145, 123
146, 0
147, 264
148, 282
149, 7
150, 157
151, 0
152, 103
153, 0
154, 149
155, 0
156, 1
157, 1
158, 47
159, 16
160, 0
161, 47
162, 484
163, 516
164, 343
165, 0
166, 26
167, 1
168, 196
169, 74
170, 59
171, 123
172, 474
173, 86
174, 182
175, 1
176, 115
177, 0
178, 3
179, 2
180, 0
181, 2
182, 23
183, 65
184, 73
185, 134
186, 0
187, 101
188, 3
189, 248
190, 23
191, 0
192, 30
193, 0
194, 26
195, 0
196, 97
197, 0
198, 0
199, 0
200, 175
201, 273
202, 135
203, 6
204, 0
205, 1
206, 391
207, 0
208, 1
209, 123
210, 213
211, 0
212, 3
213, 0
214, 116
215, 2
216, 0
217, 67
218, 259
219, 1
220, 1
221, 1
222, 4
223, 4
224, 154
225, 12
226, 1
227, 48
228, 27
229, 519
230, 236
231, 213
232, 47
233, 327
234, 0
235, 385
236, 236
237, 116
238, 203
239, 1
240, 121
241, 2
242, 6
243, 0
244, 36
245, 0
246, 0
247, 272
248, 81
249, 81
250, 189
251, 6
252, 91
253, 116
254, 211
255, 157
256, 95
257, 71
258, 0
259, 186
260, 2
261, 0
262, 1
263, 0
264, 71
265, 19
266, 39
267, 272
268, 2
269, 0
270, 29
271, 0
272, 0
273, 0
274, 126
275, 0
276, 179
277, 4
278, 66
279, 106
280, 134
281, 0
282, 67
283, 1
284, 0
285, 0
286, 48
287, 123
288, 24
289, 2
290, 214
291, 34
292, 0
293, 122
294, 0
295, 0
296, 3
297, 17
298, 0
299, 0
300, 6
301, 363
302, 4
303, 3
304, 0
305, 0
306, 0
307, 254
308, 72
309, 0
310, 11
311, 2
312, 8
313, 300
314, 4
315, 231
316, 0
317, 3
318, 0
319, 223
320, 235
321, 3
322, 1
323, 43
324, 70
325, 3
326, 4
327, 24
328, 14
329, 1
330, 0
331, 201
332, 75
333, 47
334, 13
335, 1
336, 2
337, 0
338, 6
339, 43
340, 481
341, 2
342, 1
343, 241
344, 2
345, 5
346, 206
347, 5
348, 1
349, 1
350, 14
351, 107
352, 1
353, 138
354, 228
355, 119
356, 108
357, 3
358, 0
359, 2
360, 122
361, 1
362, 114
363, 132
364, 188
365, 166
366, 1
367, 0
368, 314
369, 108
370, 82
371, 299
372, 0
373, 0
374, 0
375, 3
376, 145
377, 390
378, 1
379, 54
380, 0
381, 4
382, 0
383, 6
384, 1
385, 1
386, 11
387, 186
388, 3
389, 0
390, 64
391, 0
392, 0
393, 233
394, 185
395, 0
396, 0
397, 220
398, 0
399, 4
400, 182
401, 66
402, 54
403, 1
404, 49
405, 84
406, 1
407, 269
408, 80
409, 73
410, 0
411, 4
412, 0
413, 0
414, 2
415, 423
416, 47
417, 17
418, 145
419, 603
420, 42
421, 321
422, 0
423, 0
424, 31
425, 0
426, 0
427, 6
428, 0
429, 0
430, 0
431, 4
432, 2
433, 0
434, 0
435, 9
436, 0
437, 2
438, 0
439, 1
440, 172
441, 2
442, 72
443, 132
444, 1
445, 7
446, 2
447, 382
448, 144
449, 0
450, 39
451, 2
452, 0
453, 17
454, 0
455, 72
456, 9
457, 0
458, 186
459, 34
460, 4
461, 201
462, 175
463, 0
464, 52
465, 0
466, 2
467, 0
468, 88
469, 25
470, 1
471, 0
472, 275
473, 66
474, 2
475, 4
476, 459
477, 148
478, 299
479, 7
480, 1
481, 321
482, 182
483, 353
484, 319
485, 54
486, 0
487, 4
488, 4
489, 110
490, 0
491, 1
492, 35
493, 125
494, 189
495, 188
496, 471
497, 105
498, 0
499, 534
500, 0
501, 2
502, 1
503, 0
504, 583
505, 0
506, 69
507, 91
508, 231
509, 44
510, 7
511, 260
512, 56
513, 1
514, 1
515, 1
516, 2
517, 4
518, 2
519, 1
520, 129
521, 46
522, 0
523, 0
524, 254
525, 0
526, 1
527, 0
528, 0
529, 0
530, 0
531, 0
532, 7
533, 190
534, 197
535, 184
536, 0
537, 0
538, 0
539, 0
540, 435
541, 169
542, 45
543, 141
544, 0
