Epoch, Score
0, 0
1, 0
2, 0
3, 0
4, 1
5, 1
6, 0
7, 1
8, 2
9, 1
10, 2
11, 3
12, 0
13, 1
14, 2
15, 0
16, 0
17, 0
18, 10
19, 2
20, 3
21, 6
22, 0
23, 6
24, 3
25, 13
26, 3
27, 4
28, 9
29, 3
30, 0
31, 17
32, 2
33, 0
34, 1
35, 0
36, 3
37, 3
38, 3
39, 0
40, 2
41, 19
42, 0
43, 4
44, 6
45, 2
46, 9
47, 0
48, 71
49, 12
50, 1
51, 3
52, 12
53, 1
54, 1
55, 37
56, 27
57, 9
58, 0
59, 16
60, 2
61, 35
62, 0
63, 0
64, 0
65, 2
66, 0
67, 3
68, 12
69, 3
70, 3
71, 4
72, 0
73, 1
74, 1
75, 47
76, 0
77, 4
78, 0
79, 0
80, 3
81, 1
82, 26
83, 0
84, 175
85, 34
86, 84
87, 0
88, 44
89, 24
90, 101
91, 1
92, 1
93, 0
94, 2
95, 17
96, 1
97, 5
98, 5
99, 27
100, 0
101, 1
102, 2
103, 11
104, 0
105, 2
106, 24
107, 1
108, 1
109, 19
110, 2
111, 24
112, 0
113, 0
114, 0
115, 0
116, 2
117, 0
118, 44
119, 0
120, 21
121, 1
122, 118
123, 0
124, 36
125, 64
126, 26
127, 120
128, 94
129, 2
130, 255
131, 0
132, 80
133, 2
134, 77
135, 0
136, 47
137, 0
138, 1
139, 107
140, 0
141, 6
142, 1
143, 11
144, 2
145, 3
146, 0
147, 0
148, 59
149, 38
150, 0
151, 7
152, 1
153, 208
154, 0
155, 167
156, 2
157, 0
158, 0
159, 24
160, 1
161, 26
162, 0
163, 0
164, 36
165, 1
166, 21
167, 10
168, 0
169, 41
170, 11
171, 17
172, 88
173, 0
174, 0
175, 0
176, 156
177, 3
178, 2
179, 21
180, 5
181, 98
182, 269
183, 82
184, 4
185, 20
186, 256
187, 69
188, 105
189, 0
190, 45
191, 40
192, 0
193, 19
194, 2
195, 4
196, 22
197, 108
198, 5
199, 1
200, 50
201, 0
202, 46
203, 1
204, 0
205, 183
206, 80
207, 3
208, 0
209, 19
210, 47
211, 199
212, 1
213, 1
214, 3
215, 59
216, 85
217, 14
218, 2
219, 96
220, 24
221, 40
222, 4
223, 31
224, 3
225, 0
226, 74
227, 14
228, 25
229, 49
230, 61
231, 0
232, 71
233, 4
234, 174
235, 11
236, 0
237, 6
238, 23
239, 37
240, 113
241, 0
242, 1
243, 21
244, 1
245, 9
246, 0
247, 468
248, 85
249, 125
250, 3
251, 0
252, 73
253, 2
254, 154
255, 0
256, 121
257, 0
258, 2
259, 0
260, 1
261, 1
262, 4
263, 13
264, 0
265, 31
266, 62
267, 144
268, 50
269, 2
270, 0
271, 87
272, 1
273, 2
274, 8
275, 25
276, 39
277, 75
278, 50
279, 29
280, 27
281, 10
282, 118
283, 0
284, 119
285, 76
286, 0
287, 1
288, 233
289, 37
290, 86
291, 2
292, 3
293, 141
294, 65
295, 161
296, 1
297, 1
298, 2
299, 0
300, 4
301, 82
302, 2
303, 199
304, 2
305, 44
306, 1
307, 9
308, 7
309, 0
310, 94
311, 67
312, 0
313, 18
314, 32
315, 75
316, 93
317, 0
318, 0
319, 0
320, 13
321, 0
322, 9
323, 0
324, 0
325, 203
326, 358
327, 0
328, 23
329, 3
330, 102
331, 1
332, 0
333, 0
334, 0
335, 137
336, 7
337, 0
338, 2
339, 0
340, 12
341, 5
342, 45
343, 0
344, 1
345, 345
346, 0
347, 116
348, 0
349, 124
350, 35
351, 154
352, 258
353, 1
354, 41
355, 5
356, 328
357, 0
358, 88
359, 1
360, 4
361, 0
362, 142
363, 0
364, 37
365, 76
366, 0
367, 37
368, 1
369, 1
370, 88
371, 42
372, 0
373, 0
374, 5
375, 2
376, 0
377, 1
378, 37
379, 4
380, 47
381, 0
382, 1
383, 3
384, 10
385, 65
386, 176
387, 2
388, 110
389, 0
390, 1
391, 51
392, 0
393, 3
394, 1
395, 50
396, 3
397, 0
398, 0
399, 0
400, 75
401, 0
402, 1
403, 64
404, 142
405, 3
406, 170
407, 120
408, 189
409, 0
410, 1
411, 1
412, 0
413, 4
414, 177
415, 1
416, 0
417, 153
418, 112
419, 0
420, 69
421, 0
422, 75
423, 84
424, 86
