Epoch, Score
425, 2
426, 75
427, 1
428, 0
429, 113
430, 22
431, 33
432, 2
433, 226
434, 0
435, 0
436, 37
437, 6
438, 3
439, 0
440, 7
441, 0
442, 133
443, 0
444, 66
445, 26
446, 118
447, 153
448, 12
449, 59
450, 3
451, 0
452, 0
453, 39
454, 2
455, 59
456, 1
457, 3
458, 85
459, 0
460, 5
461, 1
462, 5
463, 4
464, 57
465, 13
466, 59
467, 24
468, 172
469, 2
470, 247
471, 44
472, 1
473, 1
474, 0
475, 0
476, 0
477, 8
478, 5
479, 0
480, 10
481, 0
482, 8
483, 0
484, 163
485, 4
486, 3
487, 140
488, 31
489, 41
490, 4
491, 4
492, 0
493, 1
494, 21
495, 2
496, 6
497, 37
498, 59
499, 70
500, 12
501, 183
502, 28
503, 0
504, 0
505, 6
506, 25
507, 5
508, 16
509, 59
510, 1
511, 0
512, 4
513, 0
514, 2
515, 0
516, 0
517, 64
518, 54
519, 16
520, 3
521, 26
522, 49
523, 0
524, 75
525, 48
526, 43
527, 30
528, 0
529, 17
530, 97
531, 2
532, 1
533, 15
534, 3
535, 7
536, 26
537, 129
538, 27
539, 1
540, 15
541, 39
542, 80
543, 1
544, 1
545, 7
546, 1
547, 145
548, 0
549, 0
550, 3
551, 169
552, 0
553, 1
554, 7
555, 44
556, 0
557, 5
558, 0
559, 0
560, 3
561, 0
562, 2
563, 41
564, 4
565, 0
566, 60
567, 1
568, 0
569, 156
570, 0
571, 42
572, 28
573, 96
574, 223
575, 6
576, 43
577, 3
578, 21
579, 0
580, 0
581, 133
582, 0
583, 0
584, 0
585, 93
586, 76
587, 40
588, 0
589, 36
590, 0
591, 103
592, 5
593, 38
594, 0
595, 0
596, 56
597, 24
598, 0
599, 87
600, 18
601, 1
602, 7
603, 1
604, 0
605, 18
606, 8
607, 63
608, 26
609, 2
610, 24
611, 60
612, 0
613, 10
614, 42
615, 40
616, 5
617, 2
618, 6
619, 40
620, 138
621, 42
622, 78
623, 66
624, 133
625, 34
626, 1
627, 53
628, 0
629, 0
630, 0
631, 42
632, 1
633, 70
634, 3
635, 89
636, 6
637, 0
638, 129
639, 31
640, 1
641, 15
642, 16
643, 119
644, 0
645, 90
646, 7
647, 6
648, 1
649, 0
650, 155
651, 0
652, 0
653, 56
654, 203
655, 36
656, 89
657, 17
658, 4
659, 37
660, 17
661, 3
662, 0
663, 14
664, 1
665, 0
666, 127
667, 4
668, 131
669, 70
670, 5
671, 62
672, 173
673, 3
674, 0
675, 8
676, 35
677, 155
678, 3
679, 0
680, 26
681, 0
682, 1
683, 0
684, 1
685, 0
686, 0
687, 6
688, 3
689, 5
690, 1
691, 1
692, 73
693, 3
694, 56
695, 2
696, 21
697, 0
698, 1
699, 4
700, 0
701, 0
702, 0
703, 0
704, 4
705, 3
706, 3
707, 6
708, 59
709, 0
710, 111
711, 23
712, 180
713, 84
714, 2
715, 12
716, 0
717, 0
718, 47
719, 0
720, 1
721, 50
722, 54
723, 3
724, 2
725, 1
726, 2
727, 5
728, 1
729, 57
730, 0
731, 2
732, 94
733, 2
734, 53
735, 1
736, 0
737, 62
738, 187
739, 115
740, 79
741, 0
742, 38
743, 5
744, 67
745, 2
746, 0
747, 0
748, 32
749, 1
750, 0
751, 2
752, 96
753, 0
754, 37
755, 36
756, 168
757, 0
758, 14
759, 0
760, 0
761, 2
762, 111
763, 42
764, 48
765, 30
766, 1
767, 0
768, 2
769, 2
770, 0
771, 121
772, 16
773, 0
774, 0
775, 1
776, 88
777, 46
778, 40
779, 179
780, 0
781, 0
782, 43
783, 0
784, 5
785, 5
786, 4
787, 0
788, 1
789, 0
790, 17
791, 12
792, 15
793, 0
794, 0
795, 5
796, 69
797, 33
798, 2
799, 1
800, 16
801, 2
802, 0
803, 155
804, 0
805, 99
806, 1
807, 0
808, 36
809, 88
810, 43
811, 0
812, 61
813, 1
814, 56
815, 1
816, 0
817, 3
818, 0
819, 17
820, 39
821, 1
822, 1
823, 0
824, 69
825, 0
826, 37
827, 0
828, 36
829, 0
830, 22
831, 9
832, 1
833, 0
834, 4
835, 2
836, 0
837, 156
838, 1
839, 2
840, 26
841, 0
842, 31
843, 1
844, 114
845, 0
846, 21
847, 147
848, 90
849, 0
850, 60
851, 4
852, 149
853, 1
854, 0
855, 1
856, 68
857, 10
858, 89
859, 40
860, 76
861, 0
862, 0
863, 0
864, 0
865, 0
866, 0
867, 2
868, 18
869, 0
870, 2
871, 6
872, 1
873, 31
874, 1
875, 2
876, 0
877, 1
878, 61
879, 1
880, 3
881, 7
882, 11
883, 0
884, 0
885, 34
886, 1
887, 34
888, 1
889, 5
890, 0
891, 10
892, 1
893, 7
894, 26
895, 0
896, 1
897, 2
898, 7
899, 49
900, 5
901, 1
902, 1
903, 0
904, 0
905, 31
906, 54
907, 12
908, 3
909, 47
910, 3
911, 37
912, 17
913, 1
914, 39
915, 0
916, 19
917, 0
918, 0
919, 1
920, 1
921, 3
922, 0
923, 8
924, 2
925, 0
926, 0
927, 0
928, 0
929, 148
930, 18
931, 0
932, 0
933, 21
934, 0
935, 65
936, 1
937, 32
938, 0
939, 4
940, 5
941, 3
942, 0
943, 71
944, 1
945, 153
946, 4
947, 2
948, 1
949, 54
950, 1
951, 0
952, 14
953, 1
954, 80
955, 164
956, 0
957, 0
958, 119
959, 1
960, 32
961, 5
962, 23
963, 0
964, 0
965, 40
966, 5
967, 0
968, 4
969, 3
970, 4
971, 10
972, 1
973, 2
974, 0
975, 0
976, 77
977, 3
978, 0
979, 3
980, 0
981, 1
982, 159
983, 19
984, 55
985, 0
986, 110
987, 1
988, 1
989, 4
990, 6
991, 101
992, 89
993, 1
994, 0
995, 1
996, 0
997, 40
998, 0
999, 3
